          atime             vx             vy             vz             pr              t
  1.7868677E+01  8.9378557E-01  3.2344587E-02  1.1250634E-02  1.5184965E+00  9.7682494E-03
  1.7868677E+01  8.9407670E-01  3.2344158E-02  1.2007451E-02  1.5182803E+00  9.9352972E-03
  1.7868677E+01  8.9438704E-01  3.2343569E-02  1.2757443E-02  1.5180514E+00  1.0114658E-02
  1.7868677E+01  8.9471644E-01  3.2342696E-02  1.3500252E-02  1.5178100E+00  1.0304593E-02
  1.7868677E+01  8.9506459E-01  3.2341380E-02  1.4235457E-02  1.5175562E+00  1.0508642E-02
  1.7868677E+01  8.9543127E-01  3.2339450E-02  1.4962695E-02  1.5172903E+00  1.0722711E-02
  1.7868677E+01  8.9581624E-01  3.2336735E-02  1.5681590E-02  1.5170127E+00  1.0944562E-02
  1.7868677E+01  8.9621916E-01  3.2333056E-02  1.6391788E-02  1.5167235E+00  1.1175698E-02
  1.7868677E+01  8.9663973E-01  3.2328227E-02  1.7092927E-02  1.5164230E+00  1.1411062E-02
  1.7868677E+01  8.9707761E-01  3.2322068E-02  1.7784682E-02  1.5161115E+00  1.1649847E-02
  1.7868677E+01  8.9753254E-01  3.2314393E-02  1.8466709E-02  1.5157892E+00  1.1890302E-02
  1.7868677E+01  8.9800420E-01  3.2304995E-02  1.9138678E-02  1.5154564E+00  1.2133336E-02
  1.7868677E+01  8.9849216E-01  3.2293666E-02  1.9800291E-02  1.5151135E+00  1.2374563E-02
  1.7868677E+01  8.9899613E-01  3.2280260E-02  2.0451247E-02  1.5147607E+00  1.2600421E-02
  1.7868677E+01  8.9951575E-01  3.2264589E-02  2.1091258E-02  1.5143983E+00  1.2839354E-02
  1.7868677E+01  9.0005060E-01  3.2246392E-02  2.1720043E-02  1.5140264E+00  1.3056393E-02
  1.7868677E+01  9.0060036E-01  3.2225601E-02  2.2337338E-02  1.5136457E+00  1.3265362E-02
  1.7868677E+01  9.0116445E-01  3.2201957E-02  2.2942916E-02  1.5132562E+00  1.3465699E-02
  1.7868677E+01  9.0174276E-01  3.2175366E-02  2.3536461E-02  1.5128583E+00  1.3648908E-02
  1.7868677E+01  9.0233469E-01  3.2145602E-02  2.4117891E-02  1.5124524E+00  1.3818042E-02
  1.7868677E+01  9.0294048E-01  3.2112507E-02  2.4687226E-02  1.5120384E+00  1.3972739E-02
  1.7868677E+01  9.0355884E-01  3.2076006E-02  2.5243679E-02  1.5116172E+00  1.4108100E-02
  1.7868677E+01  9.0418975E-01  3.2035955E-02  2.5787366E-02  1.5111889E+00  1.4222381E-02
  1.7868677E+01  9.0483272E-01  3.1992245E-02  2.6318141E-02  1.5107536E+00  1.4320400E-02
  1.7868677E+01  9.0548731E-01  3.1944712E-02  2.6835863E-02  1.5103119E+00  1.4401711E-02
  1.7868677E+01  9.0615310E-01  3.1893347E-02  2.7340420E-02  1.5098641E+00  1.4450358E-02
  1.7868677E+01  9.0682969E-01  3.1838011E-02  2.7831676E-02  1.5094102E+00  1.4489392E-02
  1.7868677E+01  9.0751662E-01  3.1778644E-02  2.8309574E-02  1.5089509E+00  1.4507498E-02
  1.7868677E+01  9.0821343E-01  3.1715195E-02  2.8773992E-02  1.5084862E+00  1.4501725E-02
  1.7868677E+01  9.0891973E-01  3.1647609E-02  2.9224919E-02  1.5080166E+00  1.4478875E-02
  1.7868677E+01  9.0963504E-01  3.1575841E-02  2.9662276E-02  1.5075424E+00  1.4436640E-02
  1.7868677E+01  9.1035897E-01  3.1499852E-02  3.0086021E-02  1.5070637E+00  1.4378181E-02
  1.7868677E+01  9.1109101E-01  3.1419654E-02  3.0496180E-02  1.5065810E+00  1.4299366E-02
  1.7868677E+01  9.1183079E-01  3.1335192E-02  3.0892742E-02  1.5060947E+00  1.4205517E-02
  1.7868677E+01  9.1257781E-01  3.1246505E-02  3.1275698E-02  1.5056047E+00  1.4095701E-02
  1.7868677E+01  9.1333173E-01  3.1153579E-02  3.1645097E-02  1.5051117E+00  1.3972250E-02
  1.7868677E+01  9.1409204E-01  3.1056423E-02  3.2000978E-02  1.5046158E+00  1.3835348E-02
  1.7868677E+01  9.1485838E-01  3.0955076E-02  3.2343377E-02  1.5041174E+00  1.3683502E-02
  1.7868677E+01  9.1563026E-01  3.0849544E-02  3.2672369E-02  1.5036166E+00  1.3520186E-02
  1.7868677E+01  9.1640739E-01  3.0739874E-02  3.2988026E-02  1.5031137E+00  1.3346048E-02
  1.7868677E+01  9.1719035E-01  3.0625915E-02  3.3290885E-02  1.5026082E+00  1.3166283E-02
  1.7868677E+01  9.1797658E-01  3.0508084E-02  3.3580141E-02  1.5021019E+00  1.2965491E-02
  1.7868677E+01  9.1876677E-01  3.0386227E-02  3.3856343E-02  1.5015944E+00  1.2772968E-02
  1.7868677E+01  9.1956052E-01  3.0260430E-02  3.4119603E-02  1.5010858E+00  1.2568296E-02
  1.7868677E+01  9.2035741E-01  3.0130739E-02  3.4370047E-02  1.5005765E+00  1.2322135E-02
  1.7868677E+01  9.2115722E-01  2.9997210E-02  3.4607841E-02  1.5000665E+00  1.2160029E-02
  1.7868677E+01  9.2195943E-01  2.9859929E-02  3.4833035E-02  1.4995562E+00  1.2243808E-02
  1.7868677E+01  9.2276372E-01  2.9718960E-02  3.5045837E-02  1.4990457E+00  1.2511250E-02
  1.7868677E+01  9.2356983E-01  2.9574365E-02  3.5246384E-02  1.4985353E+00  1.2716954E-02
  1.7868677E+01  9.2437729E-01  2.9426237E-02  3.5434814E-02  1.4980252E+00  1.2905227E-02
  1.7868677E+01  9.2518580E-01  2.9274652E-02  3.5611286E-02  1.4975155E+00  1.3099209E-02
  1.7868677E+01  9.2599505E-01  2.9119692E-02  3.5775975E-02  1.4970066E+00  1.3264528E-02
  1.7868677E+01  9.2680475E-01  2.8961445E-02  3.5929020E-02  1.4964984E+00  1.3422059E-02
  1.7868677E+01  9.2761456E-01  2.8799998E-02  3.6070609E-02  1.4959912E+00  1.3570721E-02
  1.7868677E+01  9.2842419E-01  2.8635439E-02  3.6200908E-02  1.4954853E+00  1.3708876E-02
  1.7868677E+01  9.2923331E-01  2.8467864E-02  3.6320070E-02  1.4949807E+00  1.3836587E-02
  1.7868677E+01  9.3004167E-01  2.8297366E-02  3.6428306E-02  1.4944777E+00  1.3952903E-02
  1.7868677E+01  9.3084898E-01  2.8124046E-02  3.6525735E-02  1.4939762E+00  1.4058612E-02
  1.7868677E+01  9.3165502E-01  2.7947985E-02  3.6612605E-02  1.4934765E+00  1.4154971E-02
  1.7868677E+01  9.3245946E-01  2.7769291E-02  3.6689050E-02  1.4929788E+00  1.4240542E-02
  1.7868677E+01  9.3326204E-01  2.7588084E-02  3.6755263E-02  1.4924832E+00  1.4316428E-02
  1.7868677E+01  9.3406253E-01  2.7404429E-02  3.6811426E-02  1.4919897E+00  1.4384190E-02
  1.7868677E+01  9.3486072E-01  2.7218446E-02  3.6857720E-02  1.4914987E+00  1.4440519E-02
  1.7868677E+01  9.3565648E-01  2.7030233E-02  3.6894362E-02  1.4910100E+00  1.4485717E-02
  1.7868677E+01  9.3644934E-01  2.6839899E-02  3.6921466E-02  1.4905238E+00  1.4523293E-02
  1.7868677E+01  9.3723924E-01  2.6647553E-02  3.6939268E-02  1.4900403E+00  1.4552350E-02
  1.7868677E+01  9.3802599E-01  2.6453273E-02  3.6947944E-02  1.4895596E+00  1.4573952E-02
  1.7868677E+01  9.3880925E-01  2.6257168E-02  3.6947660E-02  1.4890817E+00  1.4584168E-02
  1.7868677E+01  9.3958898E-01  2.6059359E-02  3.6938587E-02  1.4886067E+00  1.4587013E-02
  1.7868677E+01  9.4036493E-01  2.5859947E-02  3.6920972E-02  1.4881349E+00  1.4580555E-02
  1.7868677E+01  9.4113690E-01  2.5659009E-02  3.6894917E-02  1.4876661E+00  1.4571793E-02
  1.7868677E+01  9.4190477E-01  2.5456679E-02  3.6860655E-02  1.4872005E+00  1.4546378E-02
  1.7868677E+01  9.4266830E-01  2.5253041E-02  3.6818379E-02  1.4867381E+00  1.4517194E-02
  1.7868677E+01  9.4342734E-01  2.5048192E-02  3.6768193E-02  1.4862792E+00  1.4482487E-02
  1.7868677E+01  9.4418174E-01  2.4842242E-02  3.6710351E-02  1.4858237E+00  1.4440281E-02
  1.7868677E+01  9.4493136E-01  2.4635287E-02  3.6645002E-02  1.4853715E+00  1.4390295E-02
  1.7868677E+01  9.4567604E-01  2.4427425E-02  3.6572296E-02  1.4849229E+00  1.4333680E-02
  1.7868677E+01  9.4641563E-01  2.4218753E-02  3.6492467E-02  1.4844779E+00  1.4270891E-02
  1.7868677E+01  9.4715002E-01  2.4009379E-02  3.6405627E-02  1.4840366E+00  1.4202959E-02
  1.7868677E+01  9.4787904E-01  2.3799343E-02  3.6312018E-02  1.4835988E+00  1.4136202E-02
  1.7868677E+01  9.4860261E-01  2.3588837E-02  3.6211710E-02  1.4831651E+00  1.4042256E-02
  1.7868677E+01  9.4932080E-01  2.3377872E-02  3.6104956E-02  1.4827349E+00  1.3957990E-02
  1.7868677E+01  9.5003348E-01  2.3166548E-02  3.5991892E-02  1.4823087E+00  1.3868178E-02
  1.7868677E+01  9.5074038E-01  2.2954960E-02  3.5872718E-02  1.4818862E+00  1.3768815E-02
  1.7868677E+01  9.5144143E-01  2.2743213E-02  3.5747539E-02  1.4814677E+00  1.3663390E-02
  1.7868677E+01  9.5213660E-01  2.2531367E-02  3.5616592E-02  1.4810531E+00  1.3556811E-02
  1.7868677E+01  9.5282585E-01  2.2319521E-02  3.5479895E-02  1.4806425E+00  1.3442449E-02
  1.7868677E+01  9.5350900E-01  2.2107744E-02  3.5337771E-02  1.4802358E+00  1.3323201E-02
  1.7868677E+01  9.5418602E-01  2.1896128E-02  3.5190284E-02  1.4798331E+00  1.3199619E-02
  1.7868677E+01  9.5485684E-01  2.1684736E-02  3.5037610E-02  1.4794346E+00  1.3072107E-02
  1.7868677E+01  9.4887134E-01  2.2789173E-02 -3.5644601E-02  1.4849813E+00  1.3245128E-02
  1.7868677E+01  9.4816857E-01  2.2999725E-02 -3.5743561E-02  1.4853991E+00  1.3336323E-02
  1.7868677E+01  9.4746038E-01  2.3210206E-02 -3.5836549E-02  1.4858200E+00  1.3422112E-02
  1.7868677E+01  9.4674684E-01  2.3420527E-02 -3.5923349E-02  1.4862442E+00  1.3502913E-02
  1.7868677E+01  9.4602809E-01  2.3630589E-02 -3.6003851E-02  1.4866713E+00  1.3579819E-02
  1.7868677E+01  9.4530419E-01  2.3840321E-02 -3.6077774E-02  1.4871013E+00  1.3651826E-02
  1.7868677E+01  9.4457539E-01  2.4049649E-02 -3.6145177E-02  1.4875345E+00  1.3720512E-02
  1.7868677E+01  9.4384162E-01  2.4258462E-02 -3.6205714E-02  1.4879705E+00  1.3776856E-02
  1.7868677E+01  9.4310306E-01  2.4466646E-02 -3.6259325E-02  1.4884092E+00  1.3826991E-02
  1.7868677E+01  9.4236004E-01  2.4674122E-02 -3.6305733E-02  1.4888507E+00  1.3891481E-02
  1.7868677E+01  9.4161255E-01  2.4880869E-02 -3.6344888E-02  1.4892951E+00  1.3922866E-02
  1.7868677E+01  9.4086056E-01  2.5086691E-02 -3.6376592E-02  1.4897419E+00  1.3958631E-02
  1.7868677E+01  9.4010433E-01  2.5291560E-02 -3.6400624E-02  1.4901914E+00  1.3987429E-02
  1.7868677E+01  9.3934399E-01  2.5495352E-02 -3.6416881E-02  1.4906434E+00  1.4009991E-02
  1.7868677E+01  9.3857972E-01  2.5697972E-02 -3.6425186E-02  1.4910978E+00  1.4026008E-02
  1.7868677E+01  9.3781174E-01  2.5899319E-02 -3.6425310E-02  1.4915544E+00  1.4033564E-02
  1.7868677E+01  9.3704020E-01  2.6099286E-02 -3.6417163E-02  1.4920133E+00  1.4032329E-02
  1.7868677E+01  9.3626519E-01  2.6297778E-02 -3.6400542E-02  1.4924744E+00  1.4024650E-02
  1.7868677E+01  9.3548704E-01  2.6494683E-02 -3.6375293E-02  1.4929375E+00  1.4010231E-02
  1.7868677E+01  9.3470591E-01  2.6689927E-02 -3.6341201E-02  1.4934025E+00  1.3987041E-02
  1.7868677E+01  9.3392201E-01  2.6883372E-02 -3.6298137E-02  1.4938695E+00  1.3953820E-02
  1.7868677E+01  9.3313548E-01  2.7074932E-02 -3.6245925E-02  1.4943381E+00  1.3913131E-02
  1.7868677E+01  9.3234657E-01  2.7264508E-02 -3.6184388E-02  1.4948085E+00  1.3864560E-02
  1.7868677E+01  9.3155563E-01  2.7451986E-02 -3.6113364E-02  1.4952803E+00  1.3804598E-02
  1.7868677E+01  9.3076270E-01  2.7637243E-02 -3.6032697E-02  1.4957536E+00  1.3736937E-02
  1.7868677E+01  9.2996814E-01  2.7820219E-02 -3.5942232E-02  1.4962281E+00  1.3659707E-02
  1.7868677E+01  9.2917224E-01  2.8000831E-02 -3.5841761E-02  1.4967039E+00  1.3568344E-02
  1.7868677E+01  9.2837503E-01  2.8178936E-02 -3.5731140E-02  1.4971807E+00  1.3475586E-02
  1.7868677E+01  9.2757699E-01  2.8354421E-02 -3.5610257E-02  1.4976584E+00  1.3364369E-02
  1.7868677E+01  9.2677823E-01  2.8527183E-02 -3.5478886E-02  1.4981369E+00  1.3247135E-02
  1.7868677E+01  9.2597913E-01  2.8697164E-02 -3.5336923E-02  1.4986160E+00  1.3121288E-02
  1.7868677E+01  9.2517993E-01  2.8864260E-02 -3.5184170E-02  1.4990957E+00  1.2983082E-02
  1.7868677E+01  9.2438090E-01  2.9028359E-02 -3.5020504E-02  1.4995757E+00  1.2831537E-02
  1.7868677E+01  9.2358234E-01  2.9189397E-02 -3.4845760E-02  1.5000558E+00  1.2671857E-02
  1.7868677E+01  9.2278449E-01  2.9347279E-02 -3.4659764E-02  1.5005360E+00  1.2500692E-02
  1.7868677E+01  9.2198770E-01  2.9501903E-02 -3.4462436E-02  1.5010161E+00  1.2293692E-02
  1.7868677E+01  9.2119232E-01  2.9653193E-02 -3.4253602E-02  1.5014959E+00  1.2139796E-02
  1.7868677E+01  9.2039859E-01  2.9801068E-02 -3.4033118E-02  1.5019753E+00  1.2290607E-02
  1.7868677E+01  9.1960689E-01  2.9945452E-02 -3.3800834E-02  1.5024539E+00  1.2568915E-02
  1.7868677E+01  9.1881750E-01  3.0086270E-02 -3.3556673E-02  1.5029319E+00  1.2778940E-02
  1.7868677E+01  9.1803072E-01  3.0223451E-02 -3.3300437E-02  1.5034088E+00  1.3016311E-02
  1.7868677E+01  9.1724699E-01  3.0356911E-02 -3.3032074E-02  1.5038845E+00  1.3235883E-02
  1.7868677E+01  9.1646659E-01  3.0486595E-02 -3.2751416E-02  1.5043589E+00  1.3438045E-02
  1.7868677E+01  9.1568981E-01  3.0612458E-02 -3.2458387E-02  1.5048316E+00  1.3646206E-02
  1.7868677E+01  9.1491716E-01  3.0734457E-02 -3.2152823E-02  1.5053025E+00  1.3840770E-02
  1.7868677E+01  9.1414885E-01  3.0852510E-02 -3.1834686E-02  1.5057715E+00  1.4026686E-02
  1.7868677E+01  9.1338532E-01  3.0966580E-02 -3.1503833E-02  1.5062383E+00  1.4200609E-02
  1.7868677E+01  9.1262696E-01  3.1076636E-02 -3.1160200E-02  1.5067026E+00  1.4363752E-02
  1.7868677E+01  9.1187406E-01  3.1182619E-02 -3.0803669E-02  1.5071643E+00  1.4514298E-02
  1.7868677E+01  9.1112713E-01  3.1284511E-02 -3.0434198E-02  1.5076230E+00  1.4654154E-02
  1.7868677E+01  9.1038528E-01  3.1382431E-02 -3.0051102E-02  1.5080794E+00  1.4777247E-02
  1.7868677E+01  9.0965120E-01  3.1476069E-02 -2.9655481E-02  1.5085316E+00  1.4888308E-02
  1.7868677E+01  9.0892417E-01  3.1565547E-02 -2.9246712E-02  1.5089803E+00  1.4982491E-02
  1.7868677E+01  9.0820463E-01  3.1650885E-02 -2.8824728E-02  1.5094250E+00  1.5059584E-02
  1.7868677E+01  9.0749290E-01  3.1732062E-02 -2.8389533E-02  1.5098656E+00  1.5116009E-02
  1.7868677E+01  9.0678939E-01  3.1809082E-02 -2.7941067E-02  1.5103018E+00  1.5155722E-02
  1.7868677E+01  9.0609457E-01  3.1881983E-02 -2.7479318E-02  1.5107334E+00  1.5175233E-02
  1.7868677E+01  9.0540880E-01  3.1950744E-02 -2.7004271E-02  1.5111601E+00  1.5174188E-02
  1.7868677E+01  9.0473252E-01  3.2015431E-02 -2.6515961E-02  1.5115814E+00  1.5151830E-02
  1.7868677E+01  9.0406610E-01  3.2076060E-02 -2.6014358E-02  1.5119972E+00  1.5107984E-02
  1.7868677E+01  9.0341006E-01  3.2132690E-02 -2.5499510E-02  1.5124073E+00  1.5042233E-02
  1.7868677E+01  9.0276471E-01  3.2185367E-02 -2.4971478E-02  1.5128113E+00  1.4956697E-02
  1.7868677E+01  9.0213053E-01  3.2234168E-02 -2.4430285E-02  1.5132088E+00  1.4848801E-02
  1.7868677E+01  9.0150792E-01  3.2279144E-02 -2.3876029E-02  1.5135996E+00  1.4722743E-02
  1.7868677E+01  9.0089741E-01  3.2320363E-02 -2.3308773E-02  1.5139833E+00  1.4574729E-02
  1.7868677E+01  9.0029936E-01  3.2357972E-02 -2.2728624E-02  1.5143597E+00  1.4403146E-02
  1.7868677E+01  8.9971424E-01  3.2391979E-02 -2.2135730E-02  1.5147283E+00  1.4217189E-02
  1.7868677E+01  8.9914249E-01  3.2422544E-02 -2.1530157E-02  1.5150889E+00  1.4017928E-02
  1.7868677E+01  8.9858456E-01  3.2449775E-02 -2.0912149E-02  1.5154411E+00  1.3803177E-02
  1.7868677E+01  8.9804091E-01  3.2473786E-02 -2.0281812E-02  1.5157846E+00  1.3572717E-02
  1.7868677E+01  8.9751196E-01  3.2494684E-02 -1.9639034E-02  1.5161191E+00  1.3333336E-02
  1.7868677E+01  8.9699840E-01  3.2512561E-02 -1.8984749E-02  1.5164441E+00  1.3088253E-02
  1.7868677E+01  8.9650044E-01  3.2527637E-02 -1.8318743E-02  1.5167593E+00  1.2833308E-02
  1.7868677E+01  8.9601845E-01  3.2539991E-02 -1.7641368E-02  1.5170643E+00  1.2576714E-02
  1.7868677E+01  8.9555300E-01  3.2549843E-02 -1.6952879E-02  1.5173588E+00  1.2319860E-02
  1.7868677E+01  8.9510449E-01  3.2557233E-02 -1.6253571E-02  1.5176426E+00  1.2048363E-02
  1.7868677E+01  8.9467332E-01  3.2562397E-02 -1.5543769E-02  1.5179150E+00  1.1796974E-02
  1.7868677E+01  8.9425995E-01  3.2565473E-02 -1.4823840E-02  1.5181760E+00  1.1537124E-02
  1.7868677E+01  8.9386477E-01  3.2566586E-02 -1.4094156E-02  1.5184250E+00  1.1280545E-02
  1.7868677E+01  8.9348828E-01  3.2565904E-02 -1.3355086E-02  1.5186618E+00  1.1031246E-02
  1.7868677E+01  8.9313077E-01  3.2563606E-02 -1.2607063E-02  1.5188861E+00  1.0787054E-02
  1.7868677E+01  8.9279260E-01  3.2559842E-02 -1.1850517E-02  1.5190976E+00  1.0548669E-02
  1.7868677E+01  8.9247425E-01  3.2554767E-02 -1.1085893E-02  1.5192959E+00  1.0318050E-02
  1.7868677E+01  8.9217590E-01  3.2548536E-02 -1.0313676E-02  1.5194809E+00  1.0097599E-02
  1.7868677E+01  8.9189789E-01  3.2541321E-02 -9.5343403E-03  1.5196522E+00  9.8834726E-03
  1.7868677E+01  8.9164057E-01  3.2533271E-02 -8.7483944E-03  1.5198097E+00  9.6798549E-03
  1.7868677E+01  8.9140414E-01  3.2524544E-02 -7.9563353E-03  1.5199529E+00  9.4887242E-03
  1.7868677E+01  8.9118883E-01  3.2515302E-02 -7.1587284E-03  1.5200819E+00  9.3062155E-03
  1.7868677E+01  8.9099484E-01  3.2505673E-02 -6.3560709E-03  1.5201963E+00  9.1281490E-03
  1.7868677E+01  8.9082235E-01  3.2495826E-02 -5.5489287E-03  1.5202960E+00  8.9680450E-03
  1.7868677E+01  8.9067147E-01  3.2485885E-02 -4.7374339E-03  1.5203811E+00  8.8143042E-03
  1.7868677E+01  8.9054243E-01  3.2475987E-02 -3.9229441E-03  1.5204512E+00  8.6766759E-03
  1.7868677E+01  8.9043522E-01  3.2466270E-02 -3.1056141E-03  1.5205062E+00  8.5567598E-03
  1.7868677E+01  8.9034996E-01  3.2456845E-02 -2.2860023E-03  1.5205462E+00  8.4291169E-03
  1.7868677E+01  8.9028670E-01  3.2447834E-02 -1.4646673E-03  1.5205712E+00  8.3205708E-03
  1.7868677E+01  8.9024540E-01  3.2439307E-02 -6.4222397E-04  1.5205808E+00  8.2273206E-03
  1.7868677E+01  8.9022616E-01  3.2431394E-02  1.8095151E-04  1.5205754E+00  8.1476308E-03
  1.7868677E+01  8.9022890E-01  3.2424149E-02  1.0042615E-03  1.5205547E+00  8.0836719E-03
  1.7868677E+01  8.9025355E-01  3.2417646E-02  1.8270863E-03  1.5205190E+00  8.0260481E-03
  1.7868677E+01  8.9030008E-01  3.2411952E-02  2.6490004E-03  1.5204682E+00  7.9849185E-03
  1.7868677E+01  8.9036847E-01  3.2407078E-02  3.4693895E-03  1.5204023E+00  7.9582397E-03
  1.7868677E+01  8.9045851E-01  3.2403046E-02  4.2878279E-03  1.5203216E+00  7.9494073E-03
  1.7868677E+01  8.9057017E-01  3.2399903E-02  5.1037166E-03  1.5202260E+00  7.9564295E-03
  1.7868677E+01  8.9070326E-01  3.2397622E-02  5.9166640E-03  1.5201158E+00  7.9729778E-03
  1.7868677E+01  8.9085769E-01  3.2396184E-02  6.7260990E-03  1.5199910E+00  8.0073222E-03
  1.7868677E+01  8.9103327E-01  3.2395571E-02  7.5314860E-03  1.5198516E+00  8.0590339E-03
  1.7868677E+01  8.9122991E-01  3.2395688E-02  8.3325202E-03  1.5196981E+00  8.1302561E-03
  1.7868677E+01  8.9144735E-01  3.2396509E-02  9.1286791E-03  1.5195304E+00  8.2254062E-03
  1.7868677E+01  8.9168540E-01  3.2397940E-02  9.9195045E-03  1.5193488E+00  8.3159697E-03
  1.7868677E+01  8.9194390E-01  3.2399881E-02  1.0704550E-02  1.5191534E+00  8.4302492E-03
  1.7868677E+01  8.9222270E-01  3.2402214E-02  1.1483762E-02  1.5189444E+00  8.5657802E-03
  1.7868677E+01  8.9252138E-01  3.2404819E-02  1.2255942E-02  1.5187222E+00  8.7126438E-03
  1.7868677E+01  8.9283982E-01  3.2407559E-02  1.3021072E-02  1.5184869E+00  8.8833238E-03
  1.7868677E+01  8.9317776E-01  3.2410270E-02  1.3778722E-02  1.5182388E+00  9.0635226E-03
  1.7868677E+01  8.9353492E-01  3.2412803E-02  1.4528531E-02  1.5179780E+00  9.2544017E-03
  1.7868677E+01  8.9391095E-01  3.2414982E-02  1.5270068E-02  1.5177049E+00  9.4620218E-03
  1.7868677E+01  8.9430571E-01  3.2416620E-02  1.6002973E-02  1.5174197E+00  9.6832082E-03
  1.7868677E+01  8.9471883E-01  3.2417527E-02  1.6726866E-02  1.5171228E+00  9.9139000E-03
  1.7868677E+01  8.9514997E-01  3.2417503E-02  1.7441399E-02  1.5168143E+00  1.0155680E-02
  1.7868677E+01  8.9559885E-01  3.2416342E-02  1.8146204E-02  1.5164945E+00  1.0404318E-02
  1.7868677E+01  8.9606507E-01  3.2413846E-02  1.8840951E-02  1.5161637E+00  1.0659131E-02
  1.7868677E+01  8.9654834E-01  3.2409815E-02  1.9525313E-02  1.5158224E+00  1.0917064E-02
  1.7868677E+01  8.9704831E-01  3.2404020E-02  2.0198947E-02  1.5154707E+00  1.1180291E-02
  1.7868677E+01  8.9756459E-01  3.2396237E-02  2.0861581E-02  1.5151090E+00  1.1443310E-02
  1.7868677E+01  8.9809678E-01  3.2386299E-02  2.1512910E-02  1.5147376E+00  1.1693831E-02
  1.7868677E+01  8.9864442E-01  3.2374002E-02  2.2152641E-02  1.5143567E+00  1.1959835E-02
  1.7868677E+01  8.9920723E-01  3.2359071E-02  2.2780512E-02  1.5139667E+00  1.2206916E-02
  1.7868677E+01  8.9978478E-01  3.2341424E-02  2.3396273E-02  1.5135681E+00  1.2446608E-02
  1.7868677E+01  9.0037655E-01  3.2320789E-02  2.3999706E-02  1.5131610E+00  1.2679113E-02
  1.7868677E+01  9.0098221E-01  3.2297054E-02  2.4590514E-02  1.5127457E+00  1.2896188E-02
  1.7868677E+01  9.0160164E-01  3.2269969E-02  2.5168902E-02  1.5123225E+00  1.3101047E-02
  1.7868677E+01  9.0223405E-01  3.2239407E-02  2.5734023E-02  1.5118920E+00  1.3289554E-02
  1.7868677E+01  9.0287913E-01  3.2205242E-02  2.6285971E-02  1.5114544E+00  1.3458957E-02
  1.7868677E+01  9.0353637E-01  3.2167338E-02  2.6824673E-02  1.5110100E+00  1.3607635E-02
  1.7868677E+01  9.0420539E-01  3.2125577E-02  2.7349881E-02  1.5105590E+00  1.3738955E-02
  1.7868677E+01  9.0488578E-01  3.2079789E-02  2.7861548E-02  1.5101021E+00  1.3850089E-02
  1.7868677E+01  9.0557700E-01  3.2029965E-02  2.8359557E-02  1.5096392E+00  1.3939701E-02
  1.7868677E+01  9.0627865E-01  3.1975961E-02  2.8843792E-02  1.5091708E+00  1.4000839E-02
  1.7868677E+01  9.0699028E-01  3.1917710E-02  2.9314203E-02  1.5086972E+00  1.4044709E-02
  1.7868677E+01  9.0771144E-01  3.1855172E-02  2.9770709E-02  1.5082187E+00  1.4067940E-02
  1.7868677E+01  9.0844173E-01  3.1788283E-02  3.0213303E-02  1.5077357E+00  1.4068949E-02
  1.7868677E+01  9.0918065E-01  3.1717009E-02  3.0641937E-02  1.5072484E+00  1.4050137E-02
  1.7868677E+01  9.0992779E-01  3.1641309E-02  3.1056578E-02  1.5067571E+00  1.4012338E-02
  1.7868677E+01  9.1068271E-01  3.1561196E-02  3.1457282E-02  1.5062622E+00  1.3952887E-02
  1.7868677E+01  9.1144486E-01  3.1476624E-02  3.1844048E-02  1.5057639E+00  1.3875911E-02
  1.7868677E+01  9.1221395E-01  3.1387636E-02  3.2216908E-02  1.5052625E+00  1.3782088E-02
  1.7868677E+01  9.1298947E-01  3.1294226E-02  3.2575898E-02  1.5047584E+00  1.3673095E-02
  1.7868677E+01  9.1377104E-01  3.1196405E-02  3.2921091E-02  1.5042518E+00  1.3549758E-02
  1.7868677E+01  9.1455822E-01  3.1094220E-02  3.3252549E-02  1.5037429E+00  1.3408881E-02
  1.7868677E+01  9.1535053E-01  3.0987683E-02  3.3570366E-02  1.5032323E+00  1.3256105E-02
  1.7868677E+01  9.1614888E-01  3.0876680E-02  3.3875062E-02  1.5027189E+00  1.3096478E-02
  1.7868677E+01  9.1695023E-01  3.0761586E-02  3.4165826E-02  1.5022051E+00  1.2916388E-02
  1.7868677E+01  9.1775566E-01  3.0642293E-02  3.4443274E-02  1.5016899E+00  1.2742263E-02
  1.7868677E+01  9.1856465E-01  3.0518842E-02  3.4707499E-02  1.5011739E+00  1.2557150E-02
  1.7868677E+01  9.1937680E-01  3.0391321E-02  3.4958644E-02  1.5006572E+00  1.2334610E-02
  1.7868677E+01  9.2019169E-01  3.0259782E-02  3.5196816E-02  1.5001401E+00  1.2199548E-02
  1.7868677E+01  9.2100903E-01  3.0124287E-02  3.5422199E-02  1.4996227E+00  1.2291843E-02
  1.7868677E+01  9.2182843E-01  2.9984931E-02  3.5634892E-02  1.4991053E+00  1.2540019E-02
  1.7868677E+01  9.2264949E-01  2.9841780E-02  3.5835114E-02  1.4985881E+00  1.2751226E-02
  1.7868677E+01  9.2347194E-01  2.9694908E-02  3.6022964E-02  1.4980713E+00  1.2951617E-02
  1.7868677E+01  9.2429533E-01  2.9544419E-02  3.6198646E-02  1.4975550E+00  1.3143620E-02
  1.7868677E+01  9.2511944E-01  2.9390389E-02  3.6362301E-02  1.4970396E+00  1.3328094E-02
