          atime          uvcov          vwcov          wucov         pm1avg           tavg
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.1774243E-01  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.0241885E-01  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.8714362E-01  0.0000000E+00
  1.8000000E+01  2.5539786E-04 -4.3395485E-04  7.3285167E-03  8.1809148E-01  0.0000000E+00
  1.8000000E+01 -2.1617430E-04  4.7595799E-04 -1.0383798E-03  8.0237946E-01  0.0000000E+00
  1.8000000E+01 -1.5261619E-04  3.1727158E-04 -1.3649466E-03  7.8713362E-01  0.0000000E+00
  1.8000000E+01  6.6575441E-04 -6.0837491E-04  1.1180889E-02  8.1640305E-01  0.0000000E+00
  1.8000000E+01 -9.4735648E-04  7.3125953E-04 -1.2825396E-03  8.0223732E-01  0.0000000E+00
  1.8000000E+01 -7.4344111E-04  6.6003062E-04 -3.1544639E-03  7.8705244E-01  0.0000000E+00
  1.8000000E+01  8.5063260E-04 -9.3992535E-04  1.0788761E-02  8.1406178E-01  0.0000000E+00
  1.8000000E+01 -1.7361971E-03  3.2805752E-04  2.4793388E-05  8.0198583E-01  0.0000000E+00
  1.8000000E+01 -1.5153157E-03  7.4305478E-04 -4.0789590E-03  7.8692952E-01  0.0000000E+00
  1.8000000E+01  9.8805286E-04 -1.4603611E-03  8.4090506E-03  8.1178734E-01  0.0000000E+00
  1.8000000E+01 -2.2090866E-03 -5.2435404E-04  2.2688821E-03  8.0165204E-01  0.0000000E+00
  1.8000000E+01 -2.1168808E-03  5.7810061E-04 -4.0893077E-03  7.8675889E-01  0.0000000E+00
  1.8000000E+01  1.1981468E-03 -2.0613875E-03  6.1064197E-03  8.0984365E-01  0.0000000E+00
  1.8000000E+01 -2.2678319E-03 -1.4866810E-03  4.5989212E-03  8.0127506E-01  0.0000000E+00
  1.8000000E+01 -2.3556997E-03  2.6645199E-04 -3.5447792E-03  7.8654680E-01  0.0000000E+00
  1.8000000E+01  1.3858545E-03 -2.5997601E-03  4.5866225E-03  8.0822487E-01  0.0000000E+00
  1.8000000E+01 -2.0671915E-03 -2.3307407E-03  6.4694977E-03  8.0088900E-01  0.0000000E+00
  1.8000000E+01 -2.2555428E-03 -1.0623189E-04 -2.7898015E-03  7.8631987E-01  0.0000000E+00
