          atime            Tm             uf             Tx             Ty             Tz 
  1.0000000E+00 -2.6247792E-04 -5.1428656E-03 -2.0027761E-04 -3.1278729E-07  0.0000000E+00
  1.0000000E+00 -3.1254708E-04 -5.5731205E-03 -3.0831588E-04 -1.8861851E-08  0.0000000E+00
  1.0000000E+00 -8.7945792E-05 -2.9337137E-03 -8.2132785E-05  2.9715311E-08  0.0000000E+00
  1.0000000E+00 -1.1572720E-04 -3.3692564E-03 -1.0172049E-04 -2.4628169E-08  0.0000000E+00
  1.0000000E+00  4.3659908E-06  3.3300652E-04  4.3656985E-06  3.5545436E-12  0.0000000E+00
  1.0000000E+00  1.5295710E-07  6.0240510E-05 -1.2473439E-07  6.7084537E-12  0.0000000E+00
  1.0000000E+00  4.2076554E-05  9.6449575E-04 -4.2065029E-05  4.7376623E-09  0.0000000E+00
  1.0000000E+00  4.3698749E-06  3.0493282E-04 -4.3268857E-06  2.5474230E-10  0.0000000E+00
  1.0000000E+00  1.5410546E-05  5.6700899E-04  1.5406509E-05 -7.1028470E-09  0.0000000E+00
  1.0000000E+00  5.0061791E-05  1.0117009E-03 -5.0018793E-05  1.0535336E-08  0.0000000E+00
  1.0000000E+00  1.0614777E-05  4.6213799E-04 -9.8528206E-06  4.6819321E-10  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  2.3564474E-05  6.8856124E-04  7.3169673E-06  4.0720928E-08  0.0000000E+00
  1.0000000E+00  2.0582831E-05  6.4871166E-04 -8.1541970E-06  1.0948240E-08  0.0000000E+00
  1.0000000E+00  1.3624566E-05  5.3313519E-04 -1.0989730E-05  1.2277254E-08  0.0000000E+00
  1.0000000E+00  1.0890157E-05  4.8134218E-04  3.8994953E-06 -1.0824819E-08  0.0000000E+00
  1.0000000E+00  9.0460475E-05  1.4142624E-03 -7.9401474E-05  1.6312719E-07  0.0000000E+00
  1.0000000E+00  6.1917002E-05  1.2131719E-03  4.7244315E-05  7.3784688E-08  0.0000000E+00
  1.0000000E+00  7.9887474E-05  1.4244975E-03  7.8805975E-05  4.8211159E-09  0.0000000E+00
  1.0000000E+00  2.4255902E-05  8.0913334E-04  2.2652645E-05 -8.1956356E-09  0.0000000E+00
  1.0000000E+00  3.1918157E-05  9.2925824E-04  2.8055033E-05  6.7925757E-09  0.0000000E+00
  1.0000000E+00  1.0849335E-05  8.2750961E-04  1.0848609E-05  8.8329171E-12  0.0000000E+00
  1.0000000E+00  4.0827767E-07  1.6079577E-04 -3.3294475E-07  1.7906405E-11  0.0000000E+00
  1.0000000E+00  1.2118925E-04  2.7779490E-03 -1.2115606E-04  1.3645456E-08  0.0000000E+00
  1.0000000E+00  1.3099721E-05  9.1410736E-04 -1.2970850E-05  7.6364955E-10  0.0000000E+00
  1.0000000E+00  4.7155358E-05  1.7350139E-03  4.7143004E-05 -2.1734291E-08  0.0000000E+00
  1.0000000E+00  1.5642473E-04  3.1611942E-03 -1.5629038E-04  3.2919061E-08  0.0000000E+00
  1.0000000E+00  3.3722330E-05  1.4681769E-03 -3.1301654E-05  1.4874139E-09  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  7.4862521E-05  2.1875061E-03  2.3245443E-05  1.2936726E-07  0.0000000E+00
  1.0000000E+00  6.4313794E-05  2.0269859E-03 -2.5478874E-05  3.4209233E-08  0.0000000E+00
  1.0000000E+00  4.1690364E-05  1.6313621E-03 -3.3627925E-05  3.7567670E-08  0.0000000E+00
  1.0000000E+00  3.2645790E-05  1.4429356E-03  1.1689648E-05 -3.2449924E-08  0.0000000E+00
  1.0000000E+00  2.6054504E-04  4.0733707E-03 -2.2869281E-04  4.6984035E-07  0.0000000E+00
  1.0000000E+00  1.6527071E-04  3.2382346E-03  1.2610594E-04  1.9694829E-07  0.0000000E+00
  1.0000000E+00  1.9851759E-04  3.5398266E-03  1.9583010E-04  1.1980305E-08  0.0000000E+00
  1.0000000E+00  5.6331073E-05  1.8791035E-03  5.2607724E-05 -1.9033262E-08  0.0000000E+00
  1.0000000E+00  7.4125631E-05  2.1580774E-03  6.5154045E-05  1.5774845E-08  0.0000000E+00
  1.0000000E+00  3.4044264E-06  2.5966527E-04  3.4041985E-06  2.7716921E-12  0.0000000E+00
  1.0000000E+00  1.3830831E-07  5.4471238E-05 -1.1278849E-07  6.0659808E-12  0.0000000E+00
  1.0000000E+00  4.4040944E-05  1.0095243E-03 -4.4028882E-05  4.9588453E-09  0.0000000E+00
  1.0000000E+00  4.9205064E-06  3.4335625E-04 -4.8721002E-06  2.8684142E-10  0.0000000E+00
  1.0000000E+00  1.7999211E-05  6.6225521E-04  1.7994495E-05 -8.2959840E-09  0.0000000E+00
  1.0000000E+00  6.0656002E-05  1.2257998E-03 -6.0603905E-05  1.2764853E-08  0.0000000E+00
  1.0000000E+00  1.3235485E-05  5.7623637E-04 -1.2285408E-05  5.8378658E-10  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  2.9382364E-05  8.5856180E-04  9.1234712E-06  5.0774617E-08  0.0000000E+00
  1.0000000E+00  2.4938625E-05  7.8599377E-04 -9.8798101E-06  1.3265136E-08  0.0000000E+00
  1.0000000E+00  1.5913222E-05  6.2269130E-04 -1.2835787E-05  1.4339588E-08  0.0000000E+00
  1.0000000E+00  1.2262385E-05  5.4199429E-04  4.3908560E-06 -1.2188814E-08  0.0000000E+00
  1.0000000E+00  9.4683722E-05  1.4802888E-03 -8.3108420E-05  1.7074297E-07  0.0000000E+00
  1.0000000E+00  5.5987172E-05  1.0969856E-03  4.2719697E-05  6.6718282E-08  0.0000000E+00
  1.0000000E+00  6.2293084E-05  1.1107666E-03  6.1449773E-05  3.7593149E-09  0.0000000E+00
  1.0000000E+00  1.6249296E-05  5.4204736E-04  1.5175257E-05 -5.4903467E-09  0.0000000E+00
  1.0000000E+00  2.1382326E-05  6.2252035E-04  1.8794376E-05  4.5504215E-09  0.0000000E+00
  1.0000000E+00 -5.0345330E-06 -3.8399813E-04 -5.0341960E-06 -4.0988330E-12  0.0000000E+00
  1.0000000E+00 -1.8133110E-07 -7.1415303E-05  1.4787298E-07 -7.9528917E-12  0.0000000E+00
  1.0000000E+00 -5.1396467E-05 -1.1781306E-03  5.1382390E-05 -5.7870497E-09  0.0000000E+00
  1.0000000E+00 -5.4236856E-06 -3.7846844E-04  5.3703294E-06 -3.1617430E-10  0.0000000E+00
  1.0000000E+00 -1.9285687E-05 -7.0958926E-04 -1.9280634E-05  8.8889313E-09  0.0000000E+00
  1.0000000E+00 -6.3183698E-05 -1.2768821E-03  6.3129430E-05 -1.3296798E-08  0.0000000E+00
  1.0000000E+00 -1.3487993E-05 -5.8722985E-04  1.2519789E-05 -5.9492410E-10  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00 -2.9942923E-05 -8.7494151E-04 -9.2975295E-06 -5.1743299E-08  0.0000000E+00
  1.0000000E+00 -2.5977883E-05 -8.1874821E-04  1.0291528E-05 -1.3817929E-08  0.0000000E+00
  1.0000000E+00 -1.7050603E-05 -6.6719755E-04  1.3753212E-05 -1.5364496E-08  0.0000000E+00
  1.0000000E+00 -1.3516357E-05 -5.9741954E-04 -4.8398723E-06  1.3435262E-08  0.0000000E+00
  1.0000000E+00 -1.1049738E-04 -1.7275200E-03  9.6988819E-05 -1.9925970E-07  0.0000000E+00
  1.0000000E+00 -7.3402790E-05 -1.4382188E-03 -5.6008275E-05 -8.7471966E-08  0.0000000E+00
  1.0000000E+00 -9.2120242E-05 -1.6426236E-03 -9.0873138E-05 -5.5593491E-09  0.0000000E+00
  1.0000000E+00 -2.7254208E-05 -9.0915144E-04 -2.5452770E-05  9.2087095E-09  0.0000000E+00
  1.0000000E+00 -3.5863605E-05 -1.0441251E-03 -3.1522955E-05 -7.6322155E-09  0.0000000E+00
  1.0000000E+00 -6.2578838E-06 -4.7730657E-04 -6.2574649E-06 -5.0948162E-12  0.0000000E+00
  1.0000000E+00 -2.3834638E-07 -9.3870157E-05  1.9436815E-07 -1.0453490E-11  0.0000000E+00
  1.0000000E+00 -7.1503186E-05 -1.6390249E-03  7.1483602E-05 -8.0509909E-09  0.0000000E+00
  1.0000000E+00 -7.7661737E-06 -5.4192884E-04  7.6897729E-06 -4.5272989E-10  0.0000000E+00
  1.0000000E+00 -2.8019783E-05 -1.0309478E-03 -2.8012442E-05  1.2914548E-08  0.0000000E+00
  1.0000000E+00 -9.3152171E-05 -1.8825163E-03  9.3072162E-05 -1.9603563E-08  0.0000000E+00
  1.0000000E+00 -2.0115246E-05 -8.7576209E-04  1.8671321E-05 -8.8723687E-10  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00 -4.4655218E-05 -1.3048393E-03 -1.3865821E-05 -7.7167091E-08  0.0000000E+00
  1.0000000E+00 -3.8299376E-05 -1.2070862E-03  1.5172872E-05 -2.0371870E-08  0.0000000E+00
  1.0000000E+00 -2.4772475E-05 -9.6935775E-04  1.9981762E-05 -2.2322764E-08  0.0000000E+00
  1.0000000E+00 -1.9354067E-05 -8.5544485E-04 -6.9302116E-06  1.9237948E-08  0.0000000E+00
  1.0000000E+00 -1.5372486E-04 -2.4033400E-03  1.3493164E-04 -2.7721172E-07  0.0000000E+00
  1.0000000E+00 -9.6482561E-05 -1.8904327E-03 -7.3618753E-05 -1.1497546E-07  0.0000000E+00
  1.0000000E+00 -1.1450472E-04 -2.0417679E-03 -1.1295458E-04 -6.9102260E-09  0.0000000E+00
  1.0000000E+00 -3.2053830E-05 -1.0692582E-03 -2.9935148E-05  1.0830416E-08  0.0000000E+00
  1.0000000E+00 -4.2179391E-05 -1.2280015E-03 -3.7074328E-05 -8.9762922E-09  0.0000000E+00
  1.0000000E+00 -1.1026305E-06 -8.4100763E-05 -1.1025567E-06 -8.9769963E-13  0.0000000E+00
  1.0000000E+00 -5.2243859E-08 -2.0575682E-05  4.2604138E-08 -2.2913320E-12  0.0000000E+00
  1.0000000E+00 -1.8641349E-05 -4.2730452E-04  1.8636243E-05 -2.0989461E-09  0.0000000E+00
  1.0000000E+00 -2.1820721E-06 -1.5226646E-04  2.1606056E-06 -1.2720411E-10  0.0000000E+00
  1.0000000E+00 -8.1534896E-06 -2.9999598E-04 -8.1513535E-06  3.7580102E-09  0.0000000E+00
  1.0000000E+00 -2.8032985E-05 -5.6651981E-04  2.8008907E-05 -5.8994479E-09  0.0000000E+00
  1.0000000E+00 -6.2085375E-06 -2.7030253E-04  5.7628726E-06 -2.7384421E-10  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00 -1.3782760E-05 -4.0273652E-04 -4.2796628E-06 -2.3817496E-08  0.0000000E+00
  1.0000000E+00 -1.1525720E-05 -3.6325756E-04  4.5660867E-06 -6.1306606E-09  0.0000000E+00
  1.0000000E+00 -7.2085541E-06 -2.8207386E-04  5.8145022E-06 -6.4957116E-09  0.0000000E+00
  1.0000000E+00 -5.4379379E-06 -2.4035547E-04 -1.9471907E-06  5.4053116E-09  0.0000000E+00
  1.0000000E+00 -4.0077077E-05 -6.2656649E-04  3.5177562E-05 -7.2270912E-08  0.0000000E+00
  1.0000000E+00 -2.1148303E-05 -4.1436964E-04 -1.6136716E-05 -2.5201816E-08  0.0000000E+00
  1.0000000E+00 -2.0175574E-05 -3.5975670E-04 -1.9902441E-05 -1.2175723E-09  0.0000000E+00
  1.0000000E+00 -4.2150566E-06 -1.4060672E-04 -3.9364515E-06  1.4241923E-09  0.0000000E+00
  1.0000000E+00 -5.5465610E-06 -1.6148136E-04 -4.8752487E-06 -1.1803763E-09  0.0000000E+00
  1.0000000E+00  3.9701473E-06  3.0281441E-04  3.9698815E-06  3.2322701E-12  0.0000000E+00
  1.0000000E+00  1.4292828E-07  5.6290767E-05 -1.1655602E-07  6.2686057E-12  0.0000000E+00
  1.0000000E+00  4.0399381E-05  9.2605091E-04 -4.0388315E-05  4.5488189E-09  0.0000000E+00
  1.0000000E+00  4.2534013E-06  2.9680521E-04 -4.2115579E-06  2.4795246E-10  0.0000000E+00
  1.0000000E+00  1.5103347E-05  5.5570604E-04  1.5099390E-05 -6.9612565E-09  0.0000000E+00
  1.0000000E+00  4.9404669E-05  9.9842110E-04 -4.9362235E-05  1.0397047E-08  0.0000000E+00
  1.0000000E+00  1.0532536E-05  4.5855746E-04 -9.7764833E-06  4.6456576E-10  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  2.3381902E-05  6.8322643E-04  7.2602772E-06  4.0405432E-08  0.0000000E+00
  1.0000000E+00  2.0312656E-05  6.4019653E-04 -8.0471631E-06  1.0804531E-08  0.0000000E+00
  1.0000000E+00  1.3352969E-05  5.2250750E-04 -1.0770658E-05  1.2032515E-08  0.0000000E+00
  1.0000000E+00  1.0599894E-05  4.6851260E-04  3.7955590E-06 -1.0536297E-08  0.0000000E+00
  1.0000000E+00  8.6854716E-05  1.3578898E-03 -7.6236528E-05  1.5662494E-07  0.0000000E+00
  1.0000000E+00  5.7857338E-05  1.1336288E-03  4.4146684E-05  6.8946904E-08  0.0000000E+00
  1.0000000E+00  7.2644459E-05  1.2953451E-03  7.1661014E-05  4.3840084E-09  0.0000000E+00
  1.0000000E+00  2.1454879E-05  7.1569623E-04  2.0036762E-05 -7.2492199E-09  0.0000000E+00
  1.0000000E+00  2.8232312E-05  8.2194935E-04  2.4815294E-05  6.0081826E-09  0.0000000E+00
  1.0000000E+00  3.5628769E-06  2.7175074E-04  3.5626384E-06  2.9006935E-12  0.0000000E+00
  1.0000000E+00  1.4053712E-07  5.5349034E-05 -1.1460606E-07  6.1637332E-12  0.0000000E+00
  1.0000000E+00  4.3433908E-05  9.9560956E-04 -4.3422011E-05  4.8904953E-09  0.0000000E+00
  1.0000000E+00  4.7797978E-06  3.3353752E-04 -4.7327759E-06  2.7863880E-10  0.0000000E+00
  1.0000000E+00  1.7351642E-05  6.3842883E-04  1.7347096E-05 -7.9975140E-09  0.0000000E+00
  1.0000000E+00  5.8026928E-05  1.1726687E-03 -5.7977089E-05  1.2211573E-08  0.0000000E+00
  1.0000000E+00  1.2585873E-05  5.4795408E-04 -1.1682427E-05  5.5513371E-10  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  2.7940246E-05  8.1642268E-04  8.6756815E-06  4.8282545E-08  0.0000000E+00
  1.0000000E+00  2.3857685E-05  7.5192565E-04 -9.4515795E-06  1.2690172E-08  0.0000000E+00
  1.0000000E+00  1.5340701E-05  6.0028833E-04 -1.2373985E-05  1.3823684E-08  0.0000000E+00
  1.0000000E+00  1.1911725E-05  5.2649523E-04  4.2652935E-06 -1.1840258E-08  0.0000000E+00
  1.0000000E+00  9.3378653E-05  1.4598853E-03 -8.1962898E-05  1.6838954E-07  0.0000000E+00
  1.0000000E+00  5.6889397E-05  1.1146634E-03  4.3408119E-05  6.7793437E-08  0.0000000E+00
  1.0000000E+00  6.5192359E-05  1.1624645E-03  6.4309799E-05  3.9342828E-09  0.0000000E+00
  1.0000000E+00  1.7513441E-05  5.8421696E-04  1.6355845E-05 -5.9174787E-09  0.0000000E+00
  1.0000000E+00  2.3045804E-05  6.7095050E-04  2.0256521E-05  4.9044301E-09  0.0000000E+00
  1.0000000E+00 -1.1881114E-06 -9.0620632E-05 -1.1880319E-06 -9.6729334E-13  0.0000000E+00
  1.0000000E+00 -3.3185117E-08 -1.3069601E-05  2.7062000E-08 -1.4554461E-12  0.0000000E+00
  1.0000000E+00 -6.3895532E-06 -1.4646392E-04  6.3878031E-06 -7.1943975E-10  0.0000000E+00
  1.0000000E+00 -5.0274346E-07 -3.5081778E-05  4.9779765E-07 -2.9307481E-11  0.0000000E+00
  1.0000000E+00 -1.4711425E-06 -5.4128582E-05 -1.4707570E-06  6.7806163E-10  0.0000000E+00
  1.0000000E+00 -3.7565882E-06 -7.5917054E-05  3.7533616E-06 -7.9056141E-10  0.0000000E+00
  1.0000000E+00 -6.2094314E-07 -2.7034145E-05  5.7637023E-07 -2.7388363E-11  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00 -1.3784744E-06 -4.0279450E-05 -4.2802790E-07 -2.3820925E-09  0.0000000E+00
  1.0000000E+00 -1.5445156E-06 -4.8678693E-05  6.1188302E-07 -8.2154529E-10  0.0000000E+00
  1.0000000E+00 -1.3006468E-06 -5.0894876E-05  1.0491166E-06 -1.1720279E-09  0.0000000E+00
  1.0000000E+00 -1.2528861E-06 -5.5377244E-05 -4.4862742E-07  1.2453691E-09  0.0000000E+00
  1.0000000E+00 -1.3736914E-05 -2.1476342E-04  1.2057545E-05 -2.4771750E-08  0.0000000E+00
  1.0000000E+00 -1.3433328E-05 -2.6320615E-04 -1.0249986E-05 -1.6008106E-08  0.0000000E+00
  1.0000000E+00 -2.1739675E-05 -3.8764665E-04 -2.1445368E-05 -1.3119640E-09  0.0000000E+00
  1.0000000E+00 -7.7295809E-06 -2.5784494E-04 -7.2186741E-06  2.6116872E-09  0.0000000E+00
  1.0000000E+00 -1.0171297E-05 -2.9612491E-04 -8.9402427E-06 -2.1645768E-09  0.0000000E+00
  1.0000000E+00 -2.8805071E-06 -2.1970446E-04 -2.8803143E-06 -2.3451465E-12  0.0000000E+00
  1.0000000E+00 -1.1285696E-07 -4.4447500E-05  9.2033277E-08 -4.9497256E-12  0.0000000E+00
  1.0000000E+00 -3.4371634E-05 -7.8788047E-04  3.4362220E-05 -3.8701172E-09  0.0000000E+00
  1.0000000E+00 -3.7448661E-06 -2.6131928E-04  3.7080254E-06 -2.1830735E-10  0.0000000E+00
  1.0000000E+00 -1.3518243E-05 -4.9738439E-04 -1.3514701E-05  6.2306689E-09  0.0000000E+00
  1.0000000E+00 -4.4934881E-05 -9.0809096E-04  4.4896286E-05 -9.4563953E-09  0.0000000E+00
  1.0000000E+00 -9.6976610E-06 -4.2220930E-04  9.0015376E-06 -4.2774135E-10  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00 -2.1528505E-05 -6.2906960E-04 -6.6847818E-06 -3.7202643E-08  0.0000000E+00
  1.0000000E+00 -1.8474909E-05 -5.8227603E-04  7.3191122E-06 -9.8270128E-09  0.0000000E+00
  1.0000000E+00 -1.1951568E-05 -4.6767005E-04  9.6402712E-06 -1.0769696E-08  0.0000000E+00
  1.0000000E+00 -9.3325739E-06 -4.1249739E-04 -3.3417633E-06  9.2765809E-09  0.0000000E+00
  1.0000000E+00 -7.3895651E-05 -1.1552873E-03  6.4861738E-05 -1.3325588E-07  0.0000000E+00
  1.0000000E+00 -4.5684473E-05 -8.9511951E-04 -3.4858464E-05 -5.4440855E-08  0.0000000E+00
  1.0000000E+00 -5.2706580E-05 -9.3982681E-04 -5.1993050E-05 -3.1807806E-09  0.0000000E+00
