x,y,z,u,v,w,uvar,vvar,wvar
3,0,1.7147,1.1193223,0.00060847919,-0.1179856,5.7664612e-05,3.0483207e-05,0.00017275237
3,0,1.7177,1.1196841,0.00060612651,-0.11761174,5.70966e-05,2.995053e-05,0.0001712953
3,0,1.7207,1.1200452,0.00060375788,-0.11723893,5.6534258e-05,2.9427236e-05,0.00016985065
3,0,1.7237,1.1204055,0.00060137597,-0.11686718,5.5978304e-05,2.8913111e-05,0.00016841843
3,0,1.7267,1.1207651,0.00059898194,-0.11649647,5.5429491e-05,2.8407978e-05,0.00016699862
3,0,1.7297,1.1211239,0.00059657554,-0.11612682,5.4888586e-05,2.7911694e-05,0.00016559115
3,0,1.7327,1.121482,0.00059415528,-0.11575822,5.4356344e-05,2.7424148e-05,0.00016419593
3,0,1.7357,1.1218394,0.00059171856,-0.11539067,5.3833482e-05,2.6945252e-05,0.00016281279
3,0,1.7387,1.122196,0.00058926184,-0.11502418,5.3320655e-05,2.6474939e-05,0.00016144154
3,0,1.7417,1.1225518,0.00058678088,-0.11465873,5.2818432e-05,2.6013157e-05,0.00016008197
3,0,1.7447,1.122907,0.00058427086,-0.11429434,5.2327272e-05,2.5559863e-05,0.0001587338
3,0,1.7477,1.1232614,0.00058172665,-0.113931,5.1847502e-05,2.511502e-05,0.00015739673
3,0,1.7508,1.1236269,0.00057905608,-0.11355667,5.136389e-05,2.4664187e-05,0.00015602642
3,0,1.7538,1.1239798,0.00057642601,-0.11319548,5.0907637e-05,2.4236404e-05,0.00015471093
3,0,1.7568,1.1243321,0.00057374588,-0.11283535,5.0462765e-05,2.3816939e-05,0.00015340553
3,0,1.7598,1.1246837,0.00057101084,-0.11247629,5.0028886e-05,2.3405731e-05,0.00015210988
3,0,1.7628,1.1250345,0.00056821645,-0.11211829,4.9605407e-05,2.3002707e-05,0.00015082365
3,0,1.7658,1.1253847,0.00056535867,-0.11176135,4.9191522e-05,2.2607781e-05,0.00014954655
3,0,1.7688,1.1257342,0.00056243389,-0.11140548,4.878621e-05,2.222086e-05,0.00014827834
3,0,1.7718,1.126083,0.00055943887,-0.11105068,4.8388239e-05,2.1841841e-05,0.00014701883
3,0,1.7748,1.1264311,0.00055637059,-0.11069695,4.7996173e-05,2.1470619e-05,0.00014576794
3,0,1.7778,1.1267786,0.0005532261,-0.11034429,4.7608389e-05,2.1107094e-05,0.00014452567
3,0,1.7808,1.1271253,0.00055000227,-0.1099927,4.722309e-05,2.0751182e-05,0.00014329219
3,0,1.7838,1.1274713,0.0005466954,-0.10964217,4.6838338e-05,2.0402822e-05,0.0001420678
3,0,1.7868,1.1278166,0.00054330083,-0.10929272,4.6452079e-05,2.0061994e-05,0.00014085302
3,0,1.7898,1.1281612,0.00053981244,-0.10894433,4.6062185e-05,1.9728736e-05,0.00013964858
3,0,1.7928,1.1285051,0.00053622197,-0.108597,4.56665e-05,1.9403161e-05,0.00013845546
3,0,1.7958,1.1288481,0.00053251833,-0.10825072,4.5262893e-05,1.9085485e-05,0.00013727497
3,0,1.7988,1.1291904,0.00052874661,-0.1079055,4.4852417e-05,1.8775022e-05,0.00013610826
3,0,1.8018,1.1295316,0.00052662338,-0.10756129,4.4513539e-05,1.8441774e-05,0.00013494014
3,0,1.8048,1.1298722,0.00052419973,-0.10721811,4.4144062e-05,1.8118635e-05,0.00013378273
3,0,1.8078,1.1302121,0.00052153065,-0.10687598,4.3756417e-05,1.7804671e-05,0.00013263584
3,0,1.8108,1.1305514,0.00051866364,-0.10653487,4.3360348e-05,1.7499062e-05,0.00013149926
3,0,1.8138,1.1308901,0.00051563947,-0.1061948,4.296328e-05,1.7201095e-05,0.00013037284
3,0,1.8168,1.131228,0.00051249286,-0.10585576,4.2570658e-05,1.691015e-05,0.00012925643
3,0,1.8198,1.1315653,0.00050925308,-0.10551775,4.2186262e-05,1.662569e-05,0.0001281499
3,0,1.8228,1.131902,0.00050594456,-0.10518077,4.1812484e-05,1.6347256e-05,0.00012705312
3,0,1.8258,1.1322379,0.00050258742,-0.10484481,4.1450587e-05,1.6074454e-05,0.00012596598
3,0,1.8288,1.1325732,0.00049919799,-0.10450987,4.1100933e-05,1.580695e-05,0.00012488837
3,0,1.8318,1.1329078,0.00049578929,-0.10417596,4.0763183e-05,1.5544461e-05,0.0001238202
3,0,1.8348,1.1332417,0.00049237143,-0.10384307,4.0436486e-05,1.5286752e-05,0.00012276137
3,0,1.8378,1.133575,0.00048895205,-0.10351119,4.0119627e-05,1.5033623e-05,0.00012171179
3,0,1.8408,1.1339076,0.00048553667,-0.10318034,3.9811174e-05,1.4784912e-05,0.00012067136
3,0,1.8438,1.1342395,0.00048212899,-0.10285051,3.9509587e-05,1.4540481e-05,0.00011963999
3,0,1.8468,1.1345707,0.00047873126,-0.10252169,3.9213319e-05,1.4300221e-05,0.0001186176
3,0,1.8498,1.1349012,0.0004753445,-0.10219389,3.8920896e-05,1.4064037e-05,0.00011760409
3,0,1.8529,1.1352421,0.00047185641,-0.10185622,3.8621347e-05,1.3824184e-05,0.00011656603
3,0,1.8559,1.1355713,0.00046849131,-0.10153048,3.8332815e-05,1.3596068e-05,0.00011557029
3,0,1.8589,1.1358999,0.00046513522,-0.10120575,3.8044679e-05,1.3371834e-05,0.00011458316
3,0,1.8619,1.1362277,0.0004617865,-0.10088203,3.7756253e-05,1.3151434e-05,0.00011360454
3,0,1.8649,1.1365549,0.00045844326,-0.10055932,3.7467104e-05,1.2934826e-05,0.00011263433
3,0,1.8679,1.1368815,0.0004551035,-0.10023762,3.7177043e-05,1.2721969e-05,0.00011167244
3,0,1.8709,1.1372074,0.00045176522,-0.09991693,3.6886124e-05,1.2512825e-05,0.00011071877
3,0,1.8739,1.1375326,0.00044842649,-0.099597243,3.6594615e-05,1.2307356e-05,0.00010977324
3,0,1.8769,1.1378572,0.00044508554,-0.099278559,3.6302979e-05,1.2105522e-05,0.00010883575
3,0,1.8799,1.1381812,0.00044174082,-0.098960879,3.6011838e-05,1.190728e-05,0.0001079062
3,0,1.8829,1.1385044,0.00043839099,-0.098644199,3.5721942e-05,1.1712586e-05,0.00010698452
3,0,1.8859,1.1388271,0.00043503502,-0.098328519,3.543412e-05,1.1521393e-05,0.00010607062
3,0,1.8889,1.1391491,0.00043167215,-0.098013837,3.5149247e-05,1.133365e-05,0.00010516442
3,0,1.8919,1.1394704,0.00042830192,-0.097700151,3.4868195e-05,1.1149303e-05,0.00010426583
3,0,1.8949,1.1397911,0.00042492415,-0.09738746,3.4591793e-05,1.0968295e-05,0.00010337479
3,0,1.8979,1.1401112,0.00042153897,-0.097075761,3.4320784e-05,1.0790566e-05,0.00010249123
3,0,1.9009,1.1404306,0.00041814673,-0.096765052,3.4055783e-05,1.0616052e-05,0.00010161508
3,0,1.9039,1.1407493,0.00041474807,-0.096455332,3.3797247e-05,1.044469e-05,0.00010074629
3,0,1.9069,1.1410674,0.00041134383,-0.096146598,3.3545441e-05,1.0276412e-05,9.9884807e-05
3,0,1.9099,1.1413849,0.00040793504,-0.095838848,3.330041e-05,1.0111149e-05,9.9030585e-05
3,0,1.9129,1.1417018,0.00040452289,-0.09553208,3.3061967e-05,9.9488335e-06,9.8183585e-05
3,0,1.9159,1.142018,0.00040110875,-0.095226291,3.2829681e-05,9.7893948e-06,9.7343771e-05
3,0,1.9189,1.1423335,0.00039769406,-0.09492148,3.2602879e-05,9.6327634e-06,9.6511116e-05
3,0,1.9219,1.1426485,0.00039428039,-0.094617643,3.2380653e-05,9.4788702e-06,9.5685594e-05
3,0,1.9249,1.1429627,0.0003908694,-0.094314779,3.2161889e-05,9.3276463e-06,9.4867186e-05
3,0,1.9279,1.1432764,0.0003874628,-0.094012884,3.1945299e-05,9.179024e-06,9.4055875e-05
3,0,1.9309,1.1435895,0.00038406241,-0.093711957,3.1729473e-05,9.0329365e-06,9.3251644e-05
3,0,1.9339,1.1439019,0.0003806701,-0.093411994,3.1512945e-05,8.8893179e-06,9.2454481e-05
3,0,1.9369,1.1442136,0.00037728788,-0.093112993,3.1294276e-05,8.7481031e-06,9.1664368e-05
3,0,1.9399,1.1445248,0.00037391788,-0.092814951,3.1072155e-05,8.6092274e-06,9.0881288e-05
3,0,1.9429,1.1448353,0.00037056241,-0.092517865,3.0845518e-05,8.4726258e-06,9.0105218e-05
3,0,1.9459,1.1451453,0.00036722403,-0.092221734,3.0613688e-05,8.3382323e-06,8.9336126e-05
3,0,1.9489,1.1454546,0.00036390562,-0.091926553,3.0376538e-05,8.2059792e-06,8.8573973e-05
3,0,1.952,1.1457735,0.00036050106,-0.09162253,3.0126542e-05,8.0714905e-06,8.7793646e-05
3,0,1.955,1.1460816,0.00035723393,-0.091329275,2.9881438e-05,7.9433645e-06,8.7045415e-05
3,0,1.958,1.146389,0.00035399848,-0.091036963,2.9635997e-05,7.8171459e-06,8.6303905e-05
3,0,1.961,1.1466959,0.00035080001,-0.090745591,2.9394422e-05,7.6927425e-06,8.5568999e-05
3,0,1.964,1.1470021,0.00034764482,-0.090455156,2.9162646e-05,7.5700508e-06,8.4840552e-05
3,0,1.967,1.1473077,0.00034454038,-0.090165657,2.8948648e-05,7.4489525e-06,8.4118386e-05
3,0,1.97,1.1476126,0.00034149562,-0.089877089,2.8762797e-05,7.3293118e-06,8.3402284e-05
3,0,1.973,1.147917,0.0003385211,-0.089589452,2.8618228e-05,7.2109713e-06,8.2691984e-05
3,0,1.976,1.1482207,0.0003355503,-0.08930274,2.8518863e-05,7.0945773e-06,8.1987702e-05
3,0,1.979,1.1485241,0.00033203767,-0.089016943,2.8344314e-05,6.9859138e-06,8.1293367e-05
3,0,1.982,1.1488269,0.00032859076,-0.088732067,2.8158267e-05,6.878644e-06,8.0605161e-05
3,0,1.985,1.1491291,0.00032520101,-0.088448111,2.7965129e-05,6.7728056e-06,7.9922995e-05
3,0,1.988,1.1494307,0.00032186087,-0.088165076,2.7768459e-05,6.6684289e-06,7.9246789e-05
3,0,1.991,1.1497318,0.00031856373,-0.08788296,2.7571064e-05,6.5655376e-06,7.8576467e-05
3,0,1.994,1.1500322,0.0003153038,-0.087601764,2.7375091e-05,6.4641493e-06,7.7911958e-05
3,0,1.997,1.150332,0.0003120761,-0.087321486,2.7182115e-05,6.3642761e-06,7.7253197e-05
3,0,2,1.1506313,0.00030887632,-0.087042124,2.6993217e-05,6.2659252e-06,7.6600123e-05
3,0,2.003,1.1509299,0.00030570078,-0.086763677,2.6809058e-05,6.1690993e-06,7.5952678e-05
3,0,2.006,1.151228,0.00030254636,-0.086486142,2.6629949e-05,6.0737969e-06,7.531081e-05
3,0,2.009,1.1515255,0.00029941046,-0.086209518,2.6455909e-05,5.9800131e-06,7.4674468e-05
3,0,2.012,1.1518224,0.00029629091,-0.085933802,2.6286728e-05,5.8877399e-06,7.4043607e-05
3,0,2.015,1.1521187,0.00029318594,-0.085658992,2.612201e-05,5.7969663e-06,7.3418183e-05
3,0,2.018,1.1524145,0.00029009415,-0.085385085,2.5961229e-05,5.707679e-06,7.2798155e-05
3,0,2.021,1.1527096,0.00028701441,-0.085112078,2.5803763e-05,5.6198625e-06,7.2183486e-05
3,0,2.024,1.1530042,0.00028394588,-0.08483997,2.5648934e-05,5.5334996e-06,7.1574138e-05
3,0,2.027,1.1532983,0.00028088796,-0.084568756,2.5496044e-05,5.4485713e-06,7.0970077e-05
3,0,2.03,1.1535917,0.00027784023,-0.084298434,2.5344395e-05,5.3650577e-06,7.037127e-05
3,0,2.033,1.1538847,0.00027480242,-0.084029002,2.5193322e-05,5.2829375e-06,6.9777685e-05
3,0,2.036,1.154177,0.00027177444,-0.083760456,2.5042207e-05,5.2021888e-06,6.9189292e-05
3,0,2.039,1.1544688,0.00026875629,-0.083492794,2.4890501e-05,5.1227889e-06,6.8606059e-05
3,0,2.042,1.15476,0.00026574805,-0.083226012,2.4737733e-05,5.0447147e-06,6.8027957e-05
3,0,2.045,1.1550507,0.00026274991,-0.082960108,2.4583522e-05,4.9679427e-06,6.7454956e-05
3,0,2.048,1.1553408,0.00025976209,-0.082695078,2.4427584e-05,4.8924495e-06,6.6887028e-05
3,0,2.0511,1.15564,0.0002566858,-0.082422131,2.4264441e-05,4.8157578e-06,6.6305465e-05
3,0,2.0541,1.155929,0.00025371983,-0.082158872,2.4104537e-05,4.7427915e-06,6.5747756e-05
3,0,2.0571,1.1562174,0.00025076508,-0.081896479,2.3942667e-05,4.6710322e-06,6.5195028e-05
3,0,2.0601,1.1565053,0.00024782189,-0.08163495,2.3778954e-05,4.6004567e-06,6.4647248e-05
3,0,2.0631,1.1567927,0.00024489058,-0.081374281,2.3613613e-05,4.531042e-06,6.4104384e-05
3,0,2.0661,1.1570795,0.00024197148,-0.081114471,2.3446947e-05,4.4627656e-06,6.3566404e-05
3,0,2.0691,1.1573658,0.00023906491,-0.080855516,2.3279335e-05,4.3956052e-06,6.3033271e-05
3,0,2.0721,1.1576515,0.00023617118,-0.080597414,2.3111221e-05,4.3295392e-06,6.2504951e-05
3,0,2.0751,1.1579367,0.00023329057,-0.080340162,2.2943108e-05,4.2645462e-06,6.1981407e-05
3,0,2.0781,1.1582214,0.00023042337,-0.080083758,2.2775537e-05,4.2006054e-06,6.1462601e-05
3,0,2.0811,1.1585056,0.00022756981,-0.079828199,2.2609083e-05,4.1376968e-06,6.0948493e-05
3,0,2.0841,1.1587892,0.00022473013,-0.079573483,2.2444333e-05,4.0758005e-06,6.0439043e-05
3,0,2.0871,1.1590723,0.00022190454,-0.079319608,2.2281875e-05,4.0148976e-06,5.9934208e-05
3,0,2.0901,1.1593548,0.00021909323,-0.07906657,2.2122284e-05,3.9549693e-06,5.9433946e-05
3,0,2.0931,1.1596369,0.00021629634,-0.078814368,2.1966105e-05,3.8959979e-06,5.8938212e-05
3,0,2.0961,1.1599184,0.00021351402,-0.078562998,2.1813839e-05,3.8379659e-06,5.8446959e-05
3,0,2.0991,1.1601994,0.00021074637,-0.07831246,2.1665929e-05,3.7808566e-06,5.7960143e-05
3,0,2.1021,1.1604798,0.00020799347,-0.07806275,2.1522746e-05,3.7246538e-06,5.7477716e-05
3,0,2.1051,1.1607598,0.00020525536,-0.077813866,2.1384576e-05,3.6693421e-06,5.699963e-05
3,0,2.1081,1.1610392,0.00020253204,-0.077565805,2.1251607e-05,3.6149066e-06,5.6525836e-05
3,0,2.1111,1.1613181,0.0001998235,-0.077318566,2.112392e-05,3.5613332e-06,5.6056287e-05
3,0,2.1141,1.1615966,0.00019712964,-0.077072146,2.1001476e-05,3.5086083e-06,5.5590935e-05
3,0,2.1171,1.1618744,0.00019445033,-0.076826543,2.0884111e-05,3.4567193e-06,5.5129731e-05
3,0,2.1201,1.1621518,0.00019178537,-0.076581754,2.0771526e-05,3.4056543e-06,5.4672629e-05
3,0,2.1231,1.1624287,0.00018913448,-0.076337777,2.0663289e-05,3.3554021e-06,5.4219584e-05
3,0,2.1261,1.1627051,0.00018649731,-0.07609461,2.0558823e-05,3.3059525e-06,5.3770549e-05
3,0,2.1291,1.1629809,0.0001838734,-0.07585225,2.0457415e-05,3.2572965e-06,5.3325485e-05
3,0,2.1321,1.1632563,0.00018126217,-0.075610694,2.0358212e-05,3.2094257e-06,5.288435e-05
3,0,2.1351,1.1635311,0.0001786629,-0.075369942,2.0260231e-05,3.1623333e-06,5.2447108e-05
3,0,2.1381,1.1638055,0.00017607474,-0.075129989,2.0162364e-05,3.1160135e-06,5.2013726e-05
3,0,2.1411,1.1640793,0.00017349661,-0.074890834,2.006339e-05,3.070462e-06,5.1584174e-05
3,0,2.1441,1.1643527,0.00017092728,-0.074652475,1.9961988e-05,3.0256762e-06,5.1158429e-05
3,0,2.1471,1.1646255,0.00016836523,-0.074414909,1.9856759e-05,2.9816549e-06,5.0736471e-05
3,0,2.1502,1.164907,0.00016572356,-0.074170254,1.9742453e-05,2.9369705e-06,5.0304413e-05
3,0,2.1532,1.1651789,0.00016317057,-0.073934292,1.9624911e-05,2.8945087e-06,4.9890123e-05
3,0,2.1562,1.1654503,0.00016061853,-0.073699116,1.9499049e-05,2.8528208e-06,4.9479604e-05
3,0,2.1592,1.1657212,0.00015806462,-0.073464724,1.9363406e-05,2.8119146e-06,4.9072866e-05
3,0,2.1622,1.1659916,0.00015550559,-0.073231113,1.921659e-05,2.7718009e-06,4.8669929e-05
3,0,2.1652,1.1662616,0.0001529377,-0.072998281,1.9057326e-05,2.7324934e-06,4.8270823e-05
3,0,2.1682,1.1665312,0.00015035666,-0.072766225,1.8884502e-05,2.6940095e-06,4.7875591e-05
3,0,2.1712,1.1668001,0.0001479075,-0.072534931,1.883568e-05,2.6553343e-06,4.7483362e-05
3,0,2.1742,1.1670686,0.00014550122,-0.072304415,1.8792128e-05,2.617046e-06,4.7094126e-05
3,0,2.1772,1.1673365,0.00014310956,-0.072074675,1.8728961e-05,2.5793307e-06,4.670804e-05
3,0,2.1802,1.167604,0.0001407317,-0.071845708,1.8649851e-05,2.5421876e-06,4.6325142e-05
3,0,2.1832,1.167871,0.00013836695,-0.07161751,1.8558045e-05,2.5056144e-06,4.5945461e-05
3,0,2.1862,1.1681375,0.00013601475,-0.071390076,1.8456405e-05,2.4696077e-06,4.5569017e-05
3,0,2.1892,1.1684036,0.00013367463,-0.071163402,1.8347431e-05,2.4341633e-06,4.5195823e-05
3,0,2.1922,1.1686692,0.00013134623,-0.070937485,1.8233291e-05,2.3992758e-06,4.4825887e-05
3,0,2.1952,1.1689343,0.00012902929,-0.070712321,1.8115854e-05,2.3649393e-06,4.445921e-05
3,0,2.1982,1.1691989,0.00012672362,-0.070487908,1.7996707e-05,2.3311472e-06,4.4095788e-05
3,0,2.2012,1.1694631,0.00012442909,-0.070264243,1.7877186e-05,2.2978921e-06,4.3735612e-05
3,0,2.2042,1.1697268,0.00012214564,-0.070041321,1.7758396e-05,2.2651664e-06,4.3378668e-05
3,0,2.2072,1.1699901,0.00011987326,-0.069819141,1.7641235e-05,2.2329619e-06,4.3024939e-05
3,0,2.2102,1.1702529,0.00011761199,-0.0695977,1.7526416e-05,2.2012704e-06,4.2674405e-05
3,0,2.2132,1.1705153,0.00011536191,-0.069376994,1.7414481e-05,2.1700831e-06,4.2327043e-05
3,0,2.2162,1.1707772,0.0001131231,-0.069157023,1.7305826e-05,2.1393912e-06,4.1982826e-05
3,0,2.2192,1.1710386,0.00011089571,-0.068937783,1.7200715e-05,2.1091859e-06,4.1641726e-05
3,0,2.2222,1.1712996,0.00010867988,-0.068719272,1.7099297e-05,2.079458e-06,4.1303713e-05
3,0,2.2252,1.1715601,0.00010647577,-0.068501487,1.7001622e-05,2.0501988e-06,4.0968756e-05
3,0,2.2282,1.1718202,0.00010428354,-0.068284427,1.6907652e-05,2.0213991e-06,4.0636823e-05
3,0,2.2312,1.1720799,0.00010210336,-0.068068088,1.6817281e-05,1.9930502e-06,4.0307878e-05
3,0,2.2342,1.1723391,9.9935408e-05,-0.06785247,1.6730338e-05,1.9651433e-06,3.998189e-05
3,0,2.2372,1.1725978,9.7779848e-05,-0.067637569,1.6646607e-05,1.9376698e-06,3.9658822e-05
3,0,2.2402,1.1728561,9.5636838e-05,-0.067423384,1.6565831e-05,1.9106214e-06,3.933864e-05
3,0,2.2432,1.173114,9.3506528e-05,-0.067209913,1.6487726e-05,1.8839897e-06,3.902131e-05
3,0,2.2462,1.1733714,9.1389052e-05,-0.066997153,1.6411987e-05,1.8577668e-06,3.8706797e-05
3,0,2.2492,1.1736284,8.9284535e-05,-0.066785102,1.6338297e-05,1.831945e-06,3.8395067e-05
3,0,2.2523,1.1738935,8.712359e-05,-0.066566726,1.626396e-05,1.8056757e-06,3.8075833e-05
3,0,2.2553,1.1741496,8.5045725e-05,-0.066356111,1.6193441e-05,1.7806464e-06,3.7769658e-05
3,0,2.2583,1.1744052,8.2981081e-05,-0.066146198,1.6124002e-05,1.755996e-06,3.7466166e-05
3,0,2.2613,1.1746604,8.0929707e-05,-0.065936987,1.6055338e-05,1.7317178e-06,3.7165324e-05
3,0,2.2643,1.1749152,7.8891632e-05,-0.065728473,1.5987163e-05,1.7078053e-06,3.6867104e-05
3,0,2.2673,1.1751696,7.6866865e-05,-0.065520656,1.5919208e-05,1.6842524e-06,3.6571474e-05
3,0,2.2703,1.1754235,7.4855395e-05,-0.065313534,1.5851229e-05,1.6610529e-06,3.6278407e-05
3,0,2.2733,1.175677,7.2857193e-05,-0.065107103,1.5783004e-05,1.6382011e-06,3.5987874e-05
3,0,2.2763,1.1759301,7.087221e-05,-0.064901362,1.571434e-05,1.6156914e-06,3.569985e-05
3,0,2.2793,1.1761827,6.8900381e-05,-0.064696309,1.564507e-05,1.5935186e-06,3.5414308e-05
3,0,2.2823,1.1764349,6.6941624e-05,-0.06449194,1.5575057e-05,1.5716775e-06,3.5131224e-05
3,0,2.2853,1.1766867,6.4995843e-05,-0.064288255,1.5504194e-05,1.5501632e-06,3.4850575e-05
3,0,2.2883,1.1769381,6.3062929e-05,-0.064085251,1.5432402e-05,1.5289709e-06,3.4572338e-05
3,0,2.2913,1.177189,6.1142761e-05,-0.063882924,1.535963e-05,1.5080958e-06,3.4296491e-05
3,0,2.2943,1.1774396,5.9235212e-05,-0.063681274,1.5285858e-05,1.4875336e-06,3.4023015e-05
3,0,2.2973,1.1776897,5.7340146e-05,-0.063480298,1.5211092e-05,1.4672798e-06,3.3751888e-05
3,0,2.3003,1.1779394,5.5457425e-05,-0.063279993,1.5135363e-05,1.4473301e-06,3.3483092e-05
3,0,2.3033,1.1781887,5.3586908e-05,-0.063080357,1.5058725e-05,1.4276803e-06,3.3216609e-05
3,0,2.3063,1.1784375,5.1728459e-05,-0.062881388,1.4981259e-05,1.4083261e-06,3.295242e-05
3,0,2.3093,1.178686,4.9881944e-05,-0.062683083,1.490306e-05,1.3892633e-06,3.2690509e-05
3,0,2.3123,1.1789341,4.8047237e-05,-0.06248544,1.4824247e-05,1.3704877e-06,3.2430859e-05
3,0,2.3153,1.1791817,4.6224227e-05,-0.062288456,1.474495e-05,1.3519952e-06,3.2173452e-05
3,0,2.3183,1.179429,4.4412813e-05,-0.06209213,1.4665314e-05,1.3337814e-06,3.1918273e-05
3,0,2.3213,1.1796758,4.2612915e-05,-0.061896458,1.4585495e-05,1.3158421e-06,3.1665306e-05
3,0,2.3243,1.1799222,4.0824474e-05,-0.061701439,1.4505657e-05,1.2981728e-06,3.1414534e-05
3,0,2.3273,1.1801683,3.9047458e-05,-0.06150707,1.4425969e-05,1.2807691e-06,3.1165941e-05
3,0,2.3303,1.1804139,3.7281863e-05,-0.061313348,1.4346601e-05,1.2636263e-06,3.091951e-05
3,0,2.3333,1.1806591,3.5527718e-05,-0.061120272,1.4267726e-05,1.2467397e-06,3.0675224e-05
3,0,2.3363,1.180904,3.378509e-05,-0.060927839,1.4189514e-05,1.2301044e-06,3.0433067e-05
3,0,2.3393,1.1811484,3.2054086e-05,-0.060736046,1.4112128e-05,1.2137153e-06,3.0193019e-05
3,0,2.3423,1.1813925,3.0334859e-05,-0.060544892,1.4035726e-05,1.1975674e-06,2.9955063e-05
3,0,2.3453,1.1816361,2.8627611e-05,-0.060354374,1.3960457e-05,1.1816551e-06,2.9719179e-05
3,0,2.3483,1.1818794,2.6932595e-05,-0.06016449,1.3886458e-05,1.1659729e-06,2.9485345e-05
3,0,2.3514,1.1821303,2.5194261e-05,-0.05996894,1.3811458e-05,1.1500037e-06,2.9245849e-05
3,0,2.3544,1.1823728,2.3525143e-05,-0.059780338,1.374041e-05,1.1347716e-06,2.9016119e-05
3,0,2.3574,1.1826149,2.1869394e-05,-0.059592363,1.3670964e-05,1.1197517e-06,2.878837e-05
3,0,2.3604,1.1828565,2.0227522e-05,-0.059405014,1.3603199e-05,1.1049377e-06,2.8562578e-05
3,0,2.3634,1.1830978,1.8600106e-05,-0.059218287,1.3537175e-05,1.0903233e-06,2.8338716e-05
3,0,2.3664,1.1833387,1.6987804e-05,-0.059032181,1.3472939e-05,1.0759018e-06,2.8116754e-05
3,0,2.3694,1.1835792,1.5391352e-05,-0.058846694,1.3410517e-05,1.0616666e-06,2.7896663e-05
3,0,2.3724,1.1838194,1.3811572e-05,-0.058661825,1.3349922e-05,1.0476108e-06,2.7678411e-05
3,0,2.3754,1.1840591,1.224937e-05,-0.05847757,1.3291153e-05,1.0337277e-06,2.7461965e-05
3,0,2.3784,1.1842985,1.0705746e-05,-0.058293927,1.3234195e-05,1.0200103e-06,2.7247287e-05
3,0,2.3814,1.1845375,9.167761e-06,-0.058110908,1.3175338e-05,1.0064904e-06,2.7034012e-05
3,0,2.3844,1.1847761,7.6289394e-06,-0.057928498,1.3119058e-05,9.9321313e-07,2.6822552e-05
3,0,2.3874,1.1850143,6.0950118e-06,-0.057746689,1.3066047e-05,9.8016262e-07,2.6613095e-05
3,0,2.3904,1.1852522,4.5670667e-06,-0.057565478,1.3014584e-05,9.6732933e-07,2.640559e-05
3,0,2.3934,1.1854897,3.0460601e-06,-0.057384866,1.2963325e-05,9.5470455e-07,2.6199993e-05
3,0,2.3964,1.1857269,1.5328263e-06,-0.057204851,1.291126e-05,9.4228034e-07,2.5996259e-05
3,0,2.3994,1.1859637,2.808658e-08,-0.057025431,1.2857667e-05,9.3004946e-07,2.579435e-05
3,0,2.4024,1.1862001,-1.4675411e-06,-0.056846605,1.2802073e-05,9.1800532e-07,2.5594229e-05
3,0,2.4054,1.1864361,-2.9535337e-06,-0.056668371,1.2744216e-05,9.061419e-07,2.5395861e-05
3,0,2.4084,1.1866718,-4.4294551e-06,-0.056490728,1.2684013e-05,8.9445377e-07,2.5199215e-05
3,0,2.4114,1.1869071,-5.8949478e-06,-0.056313674,1.2621525e-05,8.8293596e-07,2.5004261e-05
3,0,2.4144,1.1871421,-7.3497259e-06,-0.056137207,1.255693e-05,8.7158397e-07,2.4810972e-05
3,0,2.4174,1.1873767,-8.793568e-06,-0.055961326,1.2490496e-05,8.6039369e-07,2.4619324e-05
3,0,2.4204,1.1876109,-1.0226311e-05,-0.055786028,1.2422562e-05,8.4936139e-07,2.4429292e-05
3,0,2.4234,1.1878448,-1.1647841e-05,-0.055611313,1.2353509e-05,8.3848368e-07,2.4240855e-05
3,0,2.4264,1.1880783,-1.3058095e-05,-0.055437177,1.2283748e-05,8.2775744e-07,2.4053993e-05
3,0,2.4294,1.1883115,-1.4457044e-05,-0.055263619,1.2213699e-05,8.1717984e-07,2.3868688e-05
3,0,2.4324,1.1885443,-1.5844699e-05,-0.055090638,1.214378e-05,8.0674826e-07,2.3684921e-05
3,0,2.4354,1.1887767,-1.7221098e-05,-0.054918231,1.2074392e-05,7.964603e-07,2.3502677e-05
3,0,2.4384,1.1890088,-1.8586306e-05,-0.054746396,1.2005909e-05,7.8631371e-07,2.3321941e-05
3,0,2.4414,1.1892406,-1.9940411e-05,-0.054575131,1.1938671e-05,7.7630642e-07,2.3142698e-05
3,0,2.4444,1.189472,-2.1283515e-05,-0.054404434,1.1872975e-05,7.6643649e-07,2.2964935e-05
3,0,2.4474,1.189703,-2.2615739e-05,-0.054234303,1.1809072e-05,7.5670205e-07,2.2788639e-05
3,0,2.4505,1.1899414,-2.3981075e-05,-0.054059094,1.1745132e-05,7.4678363e-07,2.2607995e-05
3,0,2.4535,1.1901717,-2.5291579e-05,-0.053890108,1.1685429e-05,7.373194e-07,2.2434646e-05
3,0,2.4565,1.1904017,-2.6591615e-05,-0.053721681,1.1627956e-05,7.2798557e-07,2.226273e-05
3,0,2.4595,1.1906313,-2.7881328e-05,-0.053553813,1.1572746e-05,7.1878056e-07,2.2092236e-05
3,0,2.4625,1.1908606,-2.9160862e-05,-0.053386499,1.1519782e-05,7.0970283e-07,2.1923153e-05
3,0,2.4655,1.1910895,-3.0430362e-05,-0.05321974,1.1468995e-05,7.0075087e-07,2.1755472e-05
