          atime            Tm             uf             Tx             Ty             Tz 
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01 -1.8854414E-05 -9.4726423E-04 -4.7780022E-06  4.1946870E-10  0.0000000E+00
  1.8000000E+01 -3.1085513E-05 -1.2212811E-03  3.1079777E-05  2.6484832E-09  0.0000000E+00
  1.8000000E+01 -7.1933289E-05 -1.8674586E-03  7.1358988E-05 -8.8117717E-09  0.0000000E+00
  1.8000000E+01 -9.2789689E-05 -2.1318687E-03  9.1782809E-05 -4.2405169E-08  0.0000000E+00
  1.8000000E+01 -1.5447656E-04 -2.7785467E-03  1.5437251E-04  1.0161241E-08  0.0000000E+00
  1.8000000E+01 -4.3515071E-05 -1.5072408E-03  4.3154423E-05 -9.3287784E-08  0.0000000E+00
  1.8000000E+01 -1.1813000E-04 -2.5244162E-03 -1.1638612E-04  3.1099508E-08  0.0000000E+00
  1.8000000E+01 -1.1332310E-04 -2.5173362E-03 -1.1332109E-04  1.1618397E-09  0.0000000E+00
  1.8000000E+01 -1.1135749E-04 -2.4954291E-03 -1.1103743E-04 -3.4266654E-09  0.0000000E+00
  1.8000000E+01 -1.6535918E-05 -1.2818696E-03 -1.6535571E-05 -4.2609494E-12  0.0000000E+00
  1.8000000E+01 -1.9886739E-06 -4.4887783E-04  1.9743680E-06 -1.9233226E-11  0.0000000E+00
  1.8000000E+01 -7.5606673E-05 -2.7778046E-03  7.5527968E-05  6.6608086E-08  0.0000000E+00
  1.8000000E+01 -3.0171365E-05 -1.7602545E-03 -6.9530814E-08 -3.8751834E-08  0.0000000E+00
  1.8000000E+01 -1.3179587E-05 -1.1650291E-03  1.2882520E-05  1.8643315E-09  0.0000000E+00
  1.8000000E+01 -7.1373276E-05 -2.7157381E-03  7.1338068E-05 -3.6923462E-09  0.0000000E+00
  1.8000000E+01 -3.0531303E-04 -5.6235837E-03  3.0490905E-04 -8.4644387E-08  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01 -4.1036048E-05 -2.0616912E-03 -1.0399174E-05  9.1296060E-10  0.0000000E+00
  1.8000000E+01 -6.6946324E-05 -2.6301730E-03  6.6933971E-05  5.7038215E-09  0.0000000E+00
  1.8000000E+01 -1.5284673E-04 -3.9680507E-03  1.5162643E-04 -1.8723605E-08  0.0000000E+00
  1.8000000E+01 -1.9454534E-04 -4.4697329E-03  1.9243429E-04 -8.8907810E-08  0.0000000E+00
  1.8000000E+01 -3.1541407E-04 -5.6733054E-03  3.1520162E-04  2.0747473E-08  0.0000000E+00
  1.8000000E+01 -8.4343936E-05 -2.9214388E-03  8.3644903E-05 -1.8081687E-07  0.0000000E+00
  1.8000000E+01 -2.1759674E-04 -4.6500021E-03 -2.1438450E-04  5.7285632E-08  0.0000000E+00
  1.8000000E+01 -1.9856981E-04 -4.4109890E-03 -1.9856628E-04  2.0358273E-09  0.0000000E+00
  1.8000000E+01 -1.9512557E-04 -4.3726023E-03 -1.9456475E-04 -6.0043562E-09  0.0000000E+00
  1.8000000E+01  4.2266037E-06  3.2764767E-04  4.2265148E-06  1.0891046E-12  0.0000000E+00
  1.8000000E+01  4.6911647E-07  1.0588764E-04 -4.6574181E-07  4.5370049E-12  0.0000000E+00
  1.8000000E+01  1.6380586E-05  6.0182606E-04 -1.6363534E-05 -1.4430994E-08  0.0000000E+00
  1.8000000E+01  6.2516093E-06  3.6473071E-04  1.4407021E-08  8.0295119E-09  0.0000000E+00
  1.8000000E+01  2.6691035E-06  2.3593935E-04 -2.6089420E-06 -3.7756065E-10  0.0000000E+00
  1.8000000E+01  1.4121852E-05  5.3733349E-04 -1.4114886E-05  7.3056427E-10  0.0000000E+00
  1.8000000E+01  5.9305022E-05  1.0923437E-03 -5.9226552E-05  1.6441608E-08  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  7.9709789E-06  4.0046978E-04  2.0199702E-06 -1.7733652E-10  0.0000000E+00
  1.8000000E+01  1.3245939E-05  5.2040365E-04 -1.3243495E-05 -1.1285529E-09  0.0000000E+00
  1.8000000E+01  3.0954212E-05  8.0360163E-04 -3.0707079E-05  3.7918667E-09  0.0000000E+00
  1.8000000E+01  4.0310456E-05  9.2614386E-04 -3.9873038E-05  1.8422000E-08  0.0000000E+00
  1.8000000E+01  6.8336128E-05  1.2291516E-03 -6.8290098E-05 -4.4950498E-09  0.0000000E+00
  1.8000000E+01  1.9896238E-05  6.8915023E-04 -1.9731341E-05  4.2653636E-08  0.0000000E+00
  1.8000000E+01  5.5618029E-05  1.1885470E-03  5.4796976E-05 -1.4642287E-08  0.0000000E+00
  1.8000000E+01  5.4766551E-05  1.2165730E-03  5.4765579E-05 -5.6149142E-10  0.0000000E+00
  1.8000000E+01  5.3816613E-05  1.2059857E-03  5.3661936E-05  1.6560316E-09  0.0000000E+00
  1.8000000E+01  1.0502964E-05  8.1419311E-04  1.0502743E-05  2.7063872E-12  0.0000000E+00
  1.8000000E+01  1.2521798E-06  2.8263847E-04 -1.2431720E-06  1.2110310E-11  0.0000000E+00
  1.8000000E+01  4.7179498E-05  1.7333844E-03 -4.7130385E-05 -4.1564269E-08  0.0000000E+00
  1.8000000E+01  1.8740666E-05  1.0933659E-03  4.3188427E-08  2.4070346E-08  0.0000000E+00
  1.8000000E+01  8.1672970E-06  7.2196032E-04 -7.9832064E-06 -1.1553130E-09  0.0000000E+00
  1.8000000E+01  4.4125604E-05  1.6789700E-03 -4.4103838E-05  2.2827452E-09  0.0000000E+00
  1.8000000E+01  1.8840745E-04  3.4702911E-03 -1.8815816E-04  5.2233714E-08  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  2.5323181E-05  1.2722614E-03  6.4172885E-06 -5.6338435E-10  0.0000000E+00
  1.8000000E+01  4.1388699E-05  1.6260704E-03 -4.1381061E-05 -3.5263138E-09  0.0000000E+00
  1.8000000E+01  9.4718037E-05  2.4589730E-03 -9.3961826E-05  1.1602885E-08  0.0000000E+00
  1.8000000E+01  1.2084005E-04  2.7763336E-03 -1.1952879E-04  5.5224270E-08  0.0000000E+00
  1.8000000E+01  1.9682228E-04  3.5402127E-03 -1.9668970E-04 -1.2946680E-08  0.0000000E+00
  1.8000000E+01  5.3107637E-05  1.8395005E-03 -5.2667487E-05  1.1385237E-07  0.0000000E+00
  1.8000000E+01  1.3820888E-04  2.9534982E-03  1.3616859E-04 -3.6385577E-08  0.0000000E+00
  1.8000000E+01  1.2718801E-04  2.8253283E-03  1.2718575E-04 -1.3039889E-09  0.0000000E+00
  1.8000000E+01  1.2498190E-04  2.8007409E-03  1.2462268E-04  3.8459125E-09  0.0000000E+00
  1.8000000E+01  3.2957393E-06  2.5548676E-04  3.2956700E-06  8.4924091E-13  0.0000000E+00
  1.8000000E+01  4.2418902E-07  9.5746743E-05 -4.2113755E-07  4.1024943E-12  0.0000000E+00
  1.8000000E+01  1.7145327E-05  6.2992280E-04 -1.7127479E-05 -1.5104717E-08  0.0000000E+00
  1.8000000E+01  7.0393564E-06  4.1068937E-04  1.6222408E-08  9.0412873E-09  0.0000000E+00
  1.8000000E+01  3.1174596E-06  2.7557246E-04 -3.0471922E-06 -4.4098331E-10  0.0000000E+00
  1.8000000E+01  1.7110362E-05  6.5104566E-04 -1.7101921E-05  8.8516853E-10  0.0000000E+00
  1.8000000E+01  7.3946977E-05  1.3620349E-03 -7.3849133E-05  2.0500915E-08  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  9.9389523E-06  4.9934269E-04  2.5186853E-06 -2.2111954E-10  0.0000000E+00
  1.8000000E+01  1.6049086E-05  6.3053308E-04 -1.6046124E-05 -1.3673808E-09  0.0000000E+00
  1.8000000E+01  3.6153902E-05  9.3859068E-04 -3.5865256E-05  4.4288247E-09  0.0000000E+00
  1.8000000E+01  4.5389859E-05  1.0428445E-03 -4.4897324E-05  2.0743303E-08  0.0000000E+00
  1.8000000E+01  7.1526456E-05  1.2865356E-03 -7.1478277E-05 -4.7049049E-09  0.0000000E+00
  1.8000000E+01  1.7990769E-05  6.2315007E-04 -1.7841663E-05  3.8568682E-08  0.0000000E+00
  1.8000000E+01  4.3368751E-05  9.2678220E-04  4.2728526E-05 -1.1417480E-08  0.0000000E+00
  1.8000000E+01  3.6688742E-05  8.1499619E-04  3.6688090E-05 -3.7614955E-10  0.0000000E+00
  1.8000000E+01  3.6052367E-05  8.0790369E-04  3.5948747E-05  1.1093946E-09  0.0000000E+00
  1.8000000E+01 -4.8738016E-06 -3.7781865E-04 -4.8736991E-06 -1.2558735E-12  0.0000000E+00
  1.8000000E+01 -5.5613890E-07 -1.2553010E-04  5.5213823E-07 -5.3786322E-12  0.0000000E+00
  1.8000000E+01 -2.0008866E-05 -7.3512982E-04  1.9988037E-05  1.7627442E-08  0.0000000E+00
  1.8000000E+01 -7.7592098E-06 -4.5268698E-04 -1.7881332E-08 -9.9658606E-09  0.0000000E+00
  1.8000000E+01 -3.3402766E-06 -2.9526870E-04  3.2649869E-06  4.7250211E-10  0.0000000E+00
  1.8000000E+01 -1.7823385E-05 -6.7817607E-04  1.7814593E-05 -9.2205532E-10  0.0000000E+00
  1.8000000E+01 -7.5357724E-05 -1.3880196E-03  7.5258014E-05 -2.0892028E-08  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01 -1.0128566E-05 -5.0886906E-04 -2.5667363E-06  2.2533802E-10  0.0000000E+00
  1.8000000E+01 -1.6717884E-05 -6.5680869E-04  1.6714799E-05  1.4243624E-09  0.0000000E+00
  1.8000000E+01 -3.8737962E-05 -1.0056754E-03  3.8428686E-05 -4.7453701E-09  0.0000000E+00
  1.8000000E+01 -5.0031483E-05 -1.1494871E-03  4.9488580E-05 -2.2864539E-08  0.0000000E+00
  1.8000000E+01 -8.3472499E-05 -1.5014072E-03  8.3416274E-05  5.4906980E-09  0.0000000E+00
  1.8000000E+01 -2.3587047E-05 -8.1698955E-04  2.3391560E-05 -5.0566006E-08  0.0000000E+00
  1.8000000E+01 -6.4134529E-05 -1.3705431E-03 -6.3187753E-05  1.6884385E-08  0.0000000E+00
  1.8000000E+01 -6.1536341E-05 -1.3669557E-03 -6.1535248E-05  6.3089836E-10  0.0000000E+00
  1.8000000E+01 -6.0468979E-05 -1.3550597E-03 -6.0295182E-05 -1.8607366E-09  0.0000000E+00
  1.8000000E+01 -6.0580979E-06 -4.6962568E-04 -6.0579705E-06 -1.5610411E-12  0.0000000E+00
  1.8000000E+01 -7.3100379E-07 -1.6500010E-04  7.2574519E-07 -7.0698174E-12  0.0000000E+00
  1.8000000E+01 -2.7836499E-05 -1.0227187E-03  2.7807522E-05  2.4523443E-08  0.0000000E+00
  1.8000000E+01 -1.1110409E-05 -6.4820227E-04 -2.5604271E-08 -1.4270111E-08  0.0000000E+00
  1.8000000E+01 -4.8530195E-06 -4.2898984E-04  4.7436326E-06  6.8648863E-10  0.0000000E+00
  1.8000000E+01 -2.6277148E-05 -9.9983997E-04  2.6264186E-05 -1.3593930E-09  0.0000000E+00
  1.8000000E+01 -1.1238435E-04 -2.0700159E-03  1.1223565E-04 -3.1157218E-08  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01 -1.5105185E-05 -7.5889926E-04 -3.8278890E-06  3.3605669E-10  0.0000000E+00
  1.8000000E+01 -2.4647299E-05 -9.6833789E-04  2.4642751E-05  2.0999479E-09  0.0000000E+00
  1.8000000E+01 -5.6281592E-05 -1.4611252E-03  5.5832250E-05 -6.8944510E-09  0.0000000E+00
  1.8000000E+01 -7.1640057E-05 -1.6459501E-03  7.0862675E-05 -3.2739723E-08  0.0000000E+00
  1.8000000E+01 -1.1612763E-04 -2.0887701E-03  1.1604941E-04  7.6387043E-09  0.0000000E+00
  1.8000000E+01 -3.1003443E-05 -1.0738728E-03  3.0746490E-05 -6.6465305E-08  0.0000000E+00
  1.8000000E+01 -7.9718726E-05 -1.7035745E-03 -7.8541890E-05  2.0987160E-08  0.0000000E+00
  1.8000000E+01 -7.2373242E-05 -1.6076844E-03 -7.2371956E-05  7.4200316E-10  0.0000000E+00
  1.8000000E+01 -7.1117911E-05 -1.5936935E-03 -7.0913508E-05 -2.1884230E-09  0.0000000E+00
  1.8000000E+01 -1.0674295E-06 -8.2747473E-05 -1.0674070E-06 -2.7505355E-13  0.0000000E+00
  1.8000000E+01 -1.6023089E-07 -3.6166861E-05  1.5907824E-07 -1.5496542E-12  0.0000000E+00
  1.8000000E+01 -7.2571600E-06 -2.6662954E-04  7.2496053E-06  6.3934242E-09  0.0000000E+00
  1.8000000E+01 -3.1217028E-06 -1.8212604E-04 -7.1940576E-09 -4.0094875E-09  0.0000000E+00
  1.8000000E+01 -1.4121810E-06 -1.2483183E-04  1.3803504E-06  1.9976144E-10  0.0000000E+00
  1.8000000E+01 -7.9077822E-06 -3.0088945E-04  7.9038814E-06 -4.0909246E-10  0.0000000E+00
  1.8000000E+01 -3.4687264E-05 -6.3890732E-04  3.4641367E-05 -9.6166291E-09  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01 -4.6621928E-06 -2.3423313E-04 -1.1814723E-06  1.0372340E-10  0.0000000E+00
  1.8000000E+01 -7.4172993E-06 -2.9140929E-04  7.4159306E-06  6.3195331E-10  0.0000000E+00
  1.8000000E+01 -1.6377390E-05 -4.2517307E-04  1.6246636E-05 -2.0062174E-09  0.0000000E+00
  1.8000000E+01 -2.0128779E-05 -4.6246425E-04  1.9910357E-05 -9.1989129E-09  0.0000000E+00
  1.8000000E+01 -3.0275243E-05 -5.4455623E-04  3.0254850E-05  1.9914609E-09  0.0000000E+00
  1.8000000E+01 -6.7957364E-06 -2.3538537E-04  6.7394142E-06 -1.4568727E-08  0.0000000E+00
  1.8000000E+01 -1.4046343E-05 -3.0016775E-04 -1.3838986E-05  3.6979121E-09  0.0000000E+00
  1.8000000E+01 -9.5170200E-06 -2.1140913E-04 -9.5168510E-06  9.7572788E-11  0.0000000E+00
  1.8000000E+01 -9.3519451E-06 -2.0956934E-04 -9.3250663E-06 -2.8777577E-10  0.0000000E+00
  1.8000000E+01  3.8433980E-06  2.9794144E-04  3.8433172E-06  9.9036074E-13  0.0000000E+00
  1.8000000E+01  4.3835838E-07  9.8945012E-05 -4.3520498E-07  4.2395317E-12  0.0000000E+00
  1.8000000E+01  1.5727653E-05  5.7783717E-04 -1.5711281E-05 -1.3855772E-08  0.0000000E+00
  1.8000000E+01  6.0849842E-06  3.5500949E-04  1.4023029E-08  7.8155000E-09  0.0000000E+00
  1.8000000E+01  2.6158970E-06  2.3123609E-04 -2.5569348E-06 -3.7003428E-10  0.0000000E+00
  1.8000000E+01  1.3936483E-05  5.3028024E-04 -1.3929608E-05  7.2097460E-10  0.0000000E+00
  1.8000000E+01  5.8845510E-05  1.0838799E-03 -5.8767648E-05  1.6314214E-08  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  7.9092175E-06  3.9736683E-04  2.0043189E-06 -1.7596246E-10  0.0000000E+00
  1.8000000E+01  1.3072068E-05  5.1357264E-04 -1.3069656E-05 -1.1137391E-09  0.0000000E+00
  1.8000000E+01  3.0337164E-05  7.8758247E-04 -3.0094958E-05  3.7162789E-09  0.0000000E+00
  1.8000000E+01  3.9236055E-05  9.0145920E-04 -3.8810296E-05  1.7930996E-08  0.0000000E+00
  1.8000000E+01  6.5612238E-05  1.1801574E-03 -6.5568043E-05 -4.3158764E-09  0.0000000E+00
  1.8000000E+01  1.8591722E-05  6.4396541E-04 -1.8437636E-05  3.9857008E-08  0.0000000E+00
  1.8000000E+01  5.0575411E-05  1.0807872E-03  4.9828799E-05 -1.3314742E-08  0.0000000E+00
  1.8000000E+01  4.8442243E-05  1.0760861E-03  4.8441383E-05 -4.9665176E-10  0.0000000E+00
  1.8000000E+01  4.7602001E-05  1.0667214E-03  4.7465187E-05  1.4647971E-09  0.0000000E+00
  1.8000000E+01  3.4491296E-06  2.6737762E-04  3.4490570E-06  8.8876628E-13  0.0000000E+00
  1.8000000E+01  4.3102454E-07  9.7289638E-05 -4.2792390E-07  4.1686033E-12  0.0000000E+00
  1.8000000E+01  1.6909006E-05  6.2124032E-04 -1.6891404E-05 -1.4896523E-08  0.0000000E+00
  1.8000000E+01  6.8380531E-06  3.9894495E-04  1.5758498E-08  8.7827351E-09  0.0000000E+00
  1.8000000E+01  3.0053001E-06  2.6565795E-04 -2.9375607E-06 -4.2511767E-10  0.0000000E+00
  1.8000000E+01  1.6368725E-05  6.2282655E-04 -1.6360651E-05  8.4680153E-10  0.0000000E+00
  1.8000000E+01  7.0317586E-05  1.2951849E-03 -7.0224544E-05  1.9494710E-08  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  9.4511387E-06  4.7483445E-04  2.3950657E-06 -2.1026677E-10  0.0000000E+00
  1.8000000E+01  1.5353449E-05  6.0320307E-04 -1.5350616E-05 -1.3081127E-09  0.0000000E+00
  1.8000000E+01  3.4853161E-05  9.0482218E-04 -3.4574900E-05  4.2694850E-09  0.0000000E+00
  1.8000000E+01  4.4091853E-05  1.0130225E-03 -4.3613403E-05  2.0150110E-08  0.0000000E+00
  1.8000000E+01  7.0540578E-05  1.2688027E-03 -7.0493064E-05 -4.6400553E-09  0.0000000E+00
  1.8000000E+01  1.8280678E-05  6.3319172E-04 -1.8129170E-05  3.9190190E-08  0.0000000E+00
  1.8000000E+01  4.5387219E-05  9.6991650E-04  4.4717197E-05 -1.1948872E-08  0.0000000E+00
  1.8000000E+01  3.9542985E-05  8.7839977E-04  3.9542283E-05 -4.0541254E-10  0.0000000E+00
  1.8000000E+01  3.8857103E-05  8.7075549E-04  3.8745422E-05  1.1957013E-09  0.0000000E+00
  1.8000000E+01 -1.1501810E-06 -8.9162394E-05 -1.1501568E-06 -2.9637682E-13  0.0000000E+00
  1.8000000E+01 -1.0177819E-07 -2.2973084E-05  1.0104603E-07 -9.8433581E-13  0.0000000E+00
  1.8000000E+01 -2.4874849E-06 -9.1390701E-05  2.4848954E-06  2.1914283E-09  0.0000000E+00
  1.8000000E+01 -7.1923328E-07 -4.1961430E-05 -1.6574947E-09 -9.2377688E-10  0.0000000E+00
  1.8000000E+01 -2.5480076E-07 -2.2523491E-05  2.4905756E-07  3.6043092E-11  0.0000000E+00
  1.8000000E+01 -1.0596897E-06 -4.0320969E-05  1.0591669E-06 -5.4820813E-11  0.0000000E+00
  1.8000000E+01 -3.4692005E-06 -6.3899465E-05  3.4646102E-06 -9.6179435E-10  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01 -4.6628300E-07 -2.3426514E-05 -1.1816337E-07  1.0373758E-11  0.0000000E+00
  1.8000000E+01 -9.9396205E-07 -3.9050571E-05  9.9377863E-07  8.4685487E-11  0.0000000E+00
  1.8000000E+01 -2.9549835E-06 -7.6714264E-05  2.9313915E-06 -3.6198317E-10  0.0000000E+00
  1.8000000E+01 -4.6376253E-06 -1.0655072E-04  4.5873014E-06 -2.1194088E-09  0.0000000E+00
  1.8000000E+01 -1.0377229E-05 -1.8665365E-04  1.0370239E-05  6.8259882E-10  0.0000000E+00
  1.8000000E+01 -4.3166319E-06 -1.4951609E-04  4.2808561E-06 -9.2540127E-09  0.0000000E+00
  1.8000000E+01 -1.5135272E-05 -3.2343797E-04 -1.4911840E-05  3.9845893E-09  0.0000000E+00
  1.8000000E+01 -1.7452376E-05 -3.8768351E-04 -1.7452066E-05  1.7892964E-10  0.0000000E+00
  1.8000000E+01 -1.7149661E-05 -3.8430969E-04 -1.7100370E-05 -5.2772516E-10  0.0000000E+00
  1.8000000E+01 -2.7885455E-06 -2.1616894E-04 -2.7884869E-06 -7.1854802E-13  0.0000000E+00
  1.8000000E+01 -3.4613017E-07 -7.8127522E-05  3.4364023E-07 -3.3475574E-12  0.0000000E+00
  1.8000000E+01 -1.3381025E-05 -4.9162158E-04  1.3367095E-05  1.1788436E-08  0.0000000E+00
  1.8000000E+01 -5.3574636E-06 -3.1256456E-04 -1.2346436E-08 -6.8810790E-09  0.0000000E+00
  1.8000000E+01 -2.3413566E-06 -2.0696769E-04  2.2885825E-06  3.3119890E-10  0.0000000E+00
  1.8000000E+01 -1.2675609E-05 -4.8230424E-04  1.2669356E-05 -6.5574593E-10  0.0000000E+00
  1.8000000E+01 -5.4181060E-05 -9.9796502E-04  5.4109370E-05 -1.5021051E-08  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01 -7.2822852E-06 -3.6586914E-04 -1.8454445E-06  1.6201462E-10  0.0000000E+00
  1.8000000E+01 -1.1889400E-05 -4.6710823E-04  1.1887206E-05  1.0129759E-09  0.0000000E+00
  1.8000000E+01 -2.7153256E-05 -7.0492510E-04  2.6936469E-05 -3.3262526E-09  0.0000000E+00
  1.8000000E+01 -3.4544993E-05 -7.9368076E-04  3.4170138E-05 -1.5787167E-08  0.0000000E+00
  1.8000000E+01 -5.5822633E-05 -1.0040733E-03  5.5785032E-05  3.6719306E-09  0.0000000E+00
  1.8000000E+01 -1.4680125E-05 -5.0847861E-04  1.4558458E-05 -3.1471311E-08  0.0000000E+00
  1.8000000E+01 -3.6694570E-05 -7.8415619E-04 -3.6152872E-05  9.6604006E-09  0.0000000E+00
