          atime          uvari          vvari          wvari          pvari          tvari
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.4360696E-06  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.4334049E-06  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.8929732E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6499114E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.5473225E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.7916140E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6854560E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2949050E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4120587E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.6250207E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.4988478E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0990821E-03  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0264458E-03  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3339121E-03  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.2790163E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3006400E-04  0.0000000E+00
  1.8000000E+01  1.3877980E-07  5.9813373E-13  2.4119275E-09  3.4503354E-06  0.0000000E+00
  1.8000000E+01  5.0085246E-07  1.0855670E-11  1.1851485E-08  4.4381583E-06  0.0000000E+00
  1.8000000E+01  3.5713437E-03  2.5477402E-05  4.5188604E-04  1.8451209E-04  0.0000000E+00
  1.8000000E+01  4.2845967E-03  2.9865539E-05  3.2841665E-03  3.5955576E-04  0.0000000E+00
  1.8000000E+01  5.2275206E-03  2.8149026E-05  9.9835336E-04  4.5034278E-04  0.0000000E+00
  1.8000000E+01  3.8462619E-03  3.0658241E-05  1.9167113E-03  2.7780560E-04  0.0000000E+00
  1.8000000E+01  1.7619086E-02  1.0494020E-04  2.0541385E-03  7.0944045E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  1.4768735E-03  3.0386765E-05  3.7413211E-03  2.2193072E-04  0.0000000E+00
  1.8000000E+01  4.2537106E-03  5.3089693E-05  2.9354205E-03  1.3791486E-04  0.0000000E+00
  1.8000000E+01  4.9523100E-03  6.4363184E-05  5.2459594E-03  2.5211286E-04  0.0000000E+00
  1.8000000E+01  6.6679464E-03  9.1826567E-05  1.1354740E-02  4.2481268E-04  0.0000000E+00
  1.8000000E+01  1.6001983E-02  2.5726601E-04  1.9474478E-02  2.0366359E-03  0.0000000E+00
  1.8000000E+01  2.0339109E-02  1.3652490E-04  1.1966193E-02  1.9830798E-03  0.0000000E+00
  1.8000000E+01  1.6870703E-02  1.0315686E-04  9.4321448E-03  2.2955646E-03  0.0000000E+00
  1.8000000E+01  6.6686495E-03  9.8685028E-06  5.7050748E-03  8.2309010E-04  0.0000000E+00
  1.8000000E+01  3.7979588E-03  5.5372119E-06  2.4782915E-03  2.2891613E-04  0.0000000E+00
  1.8000000E+01  4.6263606E-07  6.9336433E-12  7.3480087E-09  3.3674680E-06  0.0000000E+00
  1.8000000E+01  1.8446470E-06  1.2404520E-10  3.6016833E-08  4.4322372E-06  0.0000000E+00
  1.8000000E+01  6.9571449E-03  2.1950635E-04  8.1863761E-04  1.8711638E-04  0.0000000E+00
  1.8000000E+01  9.0567695E-03  2.4571643E-04  5.7628257E-03  3.6448307E-04  0.0000000E+00
  1.8000000E+01  1.1932224E-02  2.2637728E-04  2.0562267E-03  4.5234041E-04  0.0000000E+00
  1.8000000E+01  8.6573471E-03  2.2598686E-04  3.8048785E-03  2.7945672E-04  0.0000000E+00
  1.8000000E+01  2.8683123E-02  7.7197191E-04  3.1229214E-03  7.4865564E-04  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.8000000E+01  3.5871081E-03  2.3961302E-04  7.4244128E-03  2.2298396E-04  0.0000000E+00
  1.8000000E+01  9.3271801E-03  3.7286641E-04  6.9407819E-03  1.4337537E-04  0.0000000E+00
  1.8000000E+01  9.3089080E-03  4.6872665E-04  1.0980827E-02  2.6777158E-04  0.0000000E+00
  1.8000000E+01  1.2047512E-02  6.1775205E-04  2.2872764E-02  4.4466554E-04  0.0000000E+00
  1.8000000E+01  2.5169014E-02  1.6886997E-03  3.4383747E-02  2.0122993E-03  0.0000000E+00
  1.8000000E+01  3.3773555E-02  1.0794705E-03  2.1735079E-02  1.9906592E-03  0.0000000E+00
  1.8000000E+01  3.1599478E-02  7.4591913E-04  1.8599623E-02  2.2839382E-03  0.0000000E+00
  1.8000000E+01  1.6128968E-02  9.6385944E-05  1.2882762E-02  8.2740821E-04  0.0000000E+00
  1.8000000E+01  1.0345542E-02  5.9074077E-05  6.1494031E-03  2.2996571E-04  0.0000000E+00
  1.8000000E+01  8.6629004E-07  2.5423541E-11  1.2677255E-08  3.3557653E-06  0.0000000E+00
