          atime          uvari          vvari          wvari          pvari          tvari
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -2.3690524E-08 -1.5906302E-25
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.7209569E-08 -3.4743364E-15
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.1638950E-05  2.0467505E-07
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4915088E-03  1.1922633E-06
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.2159938E-03  1.2977919E-06
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.7735733E-04  1.1054077E-13
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.6274171E-05 -2.4143024E-17
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.8652319E-07  8.7288593E-09
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4171421E-05  1.0403020E-09
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.9971303E-05 -1.7305830E-09
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4159932E-04  2.0581238E-05
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.7266695E-04  7.2428466E-06
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1406538E-03 -2.4825807E-05
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6969365E-03  1.0481484E-09
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.2168922E-04  3.3366100E-11
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.2384242E-04 -2.9153049E-08
  1.5000000E+00  3.7285205E-09  7.3707233E-15  1.5244537E-08  1.7575562E-08  1.8061885E-14
  1.5000000E+00  6.6863145E-07  2.1484232E-08  1.6161003E-06  5.8249536E-08 -9.6525314E-07
  1.5000000E+00  1.0420229E-03  4.5290390E-06  3.6345945E-04  5.3995955E-05  1.2970515E-02
  1.5000000E+00  5.4074716E-03  1.2016560E-04  1.7022220E-03  1.4059975E-03 -2.4838102E+00
  1.5000000E+00  1.3455755E-02  6.0014454E-04  2.6112970E-02  3.3944224E-03  5.6792744E+01
  1.5000000E+00  1.6813144E-03  2.0598373E-07  4.7827656E-04  1.7704888E-04  4.0022994E-03
  1.5000000E+00  4.8905986E-05  1.6304609E-07  1.0725315E-04  2.6375813E-05  1.7309574E-04
  1.5000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
